"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E17",,,,"E18",,,,"E19",,,,"E2",,,,"E20",,,,"E21",,,,"E22",,,,"E23",,,,"E24",,,,"E25",,,,"E26",,,,"E27",,,,"E28",,,,"E29",,,,"E3",,,,"E30",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
972,0.065457,0.390792,6.36101,5.97021,0.804025,0.160014,0.35903,0.199016,0.305812,0.304296,1.29934,0.995042,0.693122,0.137942,0.336959,0.199016,0.696892,0.138693,0.337709,0.199016,0.509353,0.202739,0.600771,0.398032,0.500448,0.199175,0.597169,0.397994,0.398382,0.237838,0.834848,0.59701,0.397298,0.237206,0.834254,0.597048,0.331449,0.263842,1.05987,0.796026,0.336636,0.267971,1.064,0.796026,0.285117,0.283703,1.27875,0.995042,0.801391,0.15949,0.358506,0.199016,0.278285,0.276895,1.2719,0.995004,0.585135,0.116451,0.315468,0.199016,0.595589,0.118532,0.317548,0.199016,0.443154,0.176389,0.574421,0.398032,0.442246,0.176028,0.57406,0.398032,0.365936,0.218467,0.815477,0.59701,0.362484,0.216406,0.813417,0.59701,0.301136,0.239712,1.03574,0.796026,0.299798,0.238647,1.03467,0.796026,0.270896,0.269553,1.2646,0.995042,0.585916,0.233191,0.631185,0.397994,0.261633,0.260336,1.25538,0.995042,0.604628,0.240661,0.638693,0.398032,0.448429,0.267733,0.864781,0.597048,0.448424,0.267714,0.864724,0.59701,0.356588,0.283853,1.07988,0.796026,0.350578,0.27907,1.0751,0.796026,0.30207,0.300561,1.29556,0.995004
973,0.0655784,0.391517,6.36173,5.97021,0.806786,0.160564,0.35958,0.199016,0.306491,0.304972,1.30001,0.995042,0.696437,0.138602,0.337618,0.199016,0.700309,0.139373,0.338389,0.199016,0.510849,0.203334,0.601366,0.398032,0.502223,0.199882,0.597876,0.397994,0.399348,0.238415,0.835424,0.59701,0.398506,0.237927,0.834975,0.597048,0.332091,0.264353,1.06038,0.796026,0.337573,0.268716,1.06474,0.796026,0.285888,0.28447,1.27951,0.995042,0.804819,0.160172,0.359188,0.199016,0.279139,0.277744,1.27275,0.995004,0.587156,0.116853,0.31587,0.199016,0.598418,0.119095,0.318111,0.199016,0.444868,0.177072,0.575104,0.398032,0.443953,0.176707,0.574739,0.398032,0.366991,0.219097,0.816107,0.59701,0.363587,0.217065,0.814075,0.59701,0.302033,0.240426,1.03645,0.796026,0.30076,0.239413,1.03544,0.796026,0.271592,0.270245,1.26529,0.995042,0.587454,0.233803,0.631797,0.397994,0.262368,0.261067,1.25611,0.995042,0.606486,0.241401,0.639433,0.398032,0.449599,0.268432,0.86548,0.597048,0.449878,0.268582,0.865592,0.59701,0.357568,0.284634,1.08066,0.796026,0.351586,0.279871,1.0759,0.796026,0.302803,0.30129,1.29629,0.995004
974,0.0656725,0.392079,6.36229,5.97021,0.810318,0.161266,0.360282,0.199016,0.307274,0.30575,1.30079,0.995042,0.700007,0.139313,0.338329,0.199016,0.703945,0.140096,0.339113,0.199016,0.512925,0.20416,0.602192,0.398032,0.504032,0.200602,0.598596,0.397994,0.400539,0.239125,0.836135,0.59701,0.399756,0.238674,0.835722,0.597048,0.333123,0.265175,1.0612,0.796026,0.338471,0.269432,1.06546,0.796026,0.286539,0.285118,1.28016,0.995042,0.808218,0.160849,0.359865,0.199016,0.279952,0.278553,1.27356,0.995004,0.589012,0.117223,0.316239,0.199016,0.601807,0.119769,0.318786,0.199016,0.446681,0.177793,0.575825,0.398032,0.445886,0.177477,0.575509,0.398032,0.368162,0.219796,0.816806,0.59701,0.364712,0.217737,0.814747,0.59701,0.302873,0.241095,1.03712,0.796026,0.30157,0.240058,1.03608,0.796026,0.272232,0.270882,1.26592,0.995042,0.589638,0.234672,0.632666,0.397994,0.2631,0.261795,1.25684,0.995042,0.608215,0.242089,0.640121,0.398032,0.450754,0.269121,0.866169,0.597048,0.450806,0.269136,0.866146,0.59701,0.358335,0.285244,1.08127,0.796026,0.352406,0.280525,1.07655,0.796026,0.303586,0.30207,1.29707,0.995004
975,0.065801,0.392846,6.36306,5.97021,0.813939,0.161987,0.361003,0.199016,0.307962,0.306435,1.30148,0.995042,0.703762,0.14006,0.339076,0.199016,0.707271,0.140758,0.339775,0.199016,0.514471,0.204776,0.602808,0.398032,0.505863,0.20133,0.599324,0.397994,0.401916,0.239948,0.836957,0.59701,0.400981,0.239405,0.836453,0.597048,0.33393,0.265817,1.06184,0.796026,0.339304,0.270095,1.06612,0.796026,0.287235,0.285811,1.28085,0.995042,0.811732,0.161548,0.360564,0.199016,0.280672,0.27927,1.27427,0.995004,0.591281,0.117675,0.316691,0.199016,0.604976,0.1204,0.319416,0.199016,0.448586,0.178552,0.576584,0.398032,0.447489,0.178115,0.576147,0.398032,0.369536,0.220616,0.817626,0.59701,0.365956,0.218479,0.81549,0.59701,0.303751,0.241793,1.03782,0.796026,0.302529,0.240821,1.03685,0.796026,0.272983,0.271629,1.26667,0.995042,0.591171,0.235282,0.633276,0.397994,0.263732,0.262424,1.25747,0.995042,0.610303,0.24292,0.640952,0.398032,0.452075,0.26991,0.866958,0.597048,0.452142,0.269934,0.866944,0.59701,0.359322,0.28603,1.08206,0.796026,0.35327,0.281213,1.07724,0.796026,0.304217,0.302697,1.2977,0.995004
976,0.0659459,0.393711,6.36393,5.97021,0.817514,0.162699,0.361715,0.199016,0.308727,0.307197,1.30224,0.995042,0.706793,0.140663,0.339679,0.199016,0.711071,0.141515,0.340531,0.199016,0.516433,0.205557,0.603589,0.398032,0.507654,0.202043,0.600037,0.397994,0.40297,0.240577,0.837587,0.59701,0.402134,0.240094,0.837142,0.597048,0.334903,0.266591,1.06262,0.796026,0.340224,0.270827,1.06685,0.796026,0.287977,0.28655,1.28159,0.995042,0.814788,0.162156,0.361172,0.199016,0.281247,0.279841,1.27485,0.995004,0.594131,0.118242,0.317258,0.199016,0.608427,0.121087,0.320103,0.199016,0.450135,0.179168,0.5772,0.398032,0.449453,0.178897,0.576929,0.398032,0.370725,0.221326,0.818336,0.59701,0.36743,0.21936,0.81637,0.59701,0.304806,0.242634,1.03866,0.796026,0.303301,0.241435,1.03746,0.796026,0.273681,0.272324,1.26737,0.995042,0.593106,0.236053,0.634047,0.397994,0.264512,0.263201,1.25824,0.995042,0.611739,0.243492,0.641523,0.398032,0.453206,0.270586,0.867633,0.597048,0.453306,0.270628,0.867638,0.59701,0.360226,0.28675,1.08278,0.796026,0.35426,0.282,1.07803,0.796026,0.304965,0.303442,1.29845,0.995004
977,0.0660447,0.394301,6.36452,5.97021,0.821654,0.163523,0.362539,0.199016,0.309376,0.307842,1.30288,0.995042,0.710317,0.141365,0.340381,0.199016,0.714127,0.142123,0.341139,0.199016,0.518034,0.206194,0.604226,0.398032,0.509574,0.202807,0.600801,0.397994,0.404139,0.241275,0.838285,0.59701,0.403192,0.240725,0.837773,0.597048,0.335785,0.267293,1.06332,0.796026,0.341159,0.271572,1.0676,0.796026,0.288598,0.287167,1.28221,0.995042,0.818011,0.162797,0.361814,0.199016,0.281888,0.28048,1.27548,0.995004,0.596439,0.118701,0.317717,0.199016,0.61139,0.121677,0.320693,0.199016,0.451912,0.179876,0.577907,0.398032,0.451201,0.179593,0.577624,0.398032,0.371801,0.221969,0.818978,0.59701,0.36844,0.219963,0.816973,0.59701,0.305586,0.243255,1.03928,0.796026,0.304273,0.242209,1.03824,0.796026,0.274381,0.27302,1.26806,0.995042,0.595284,0.236919,0.634913,0.397994,0.265177,0.263862,1.2589,0.995042,0.613713,0.244277,0.642309,0.398032,0.45445,0.271329,0.868376,0.597048,0.454381,0.27127,0.86828,0.59701,0.361036,0.287394,1.08342,0.796026,0.354917,0.282523,1.07855,0.796026,0.305698,0.304171,1.29917,0.995004
978,0.0662109,0.395293,6.36551,5.97021,0.825124,0.164213,0.363229,0.199016,0.310273,0.308735,1.30378,0.995042,0.713842,0.142066,0.341082,0.199016,0.717977,0.142889,0.341905,0.199016,0.519687,0.206852,0.604884,0.398032,0.511229,0.203466,0.60146,0.397994,0.405279,0.241955,0.838965,0.59701,0.404497,0.241504,0.838552,0.597048,0.336742,0.268056,1.06408,0.796026,0.342047,0.272278,1.0683,0.796026,0.289417,0.287982,1.28302,0.995042,0.82155,0.163502,0.362518,0.199016,0.282783,0.281371,1.27637,0.995004,0.599227,0.119256,0.318272,0.199016,0.614396,0.122275,0.321291,0.199016,0.453909,0.18067,0.578702,0.398032,0.453043,0.180325,0.578357,0.398032,0.37318,0.222792,0.819802,0.59701,0.369419,0.220547,0.817557,0.59701,0.306523,0.244001,1.04003,0.796026,0.305383,0.243093,1.03912,0.796026,0.275209,0.273844,1.26889,0.995042,0.596832,0.237536,0.635529,0.397994,0.265947,0.264628,1.25967,0.995042,0.615693,0.245065,0.643097,0.398032,0.455816,0.272144,0.869192,0.597048,0.45587,0.272159,0.869169,0.59701,0.362207,0.288326,1.08435,0.796026,0.355917,0.28332,1.07935,0.796026,0.306455,0.304924,1.29993,0.995004
979,0.0662893,0.395761,6.36598,5.97021,0.82839,0.164863,0.363879,0.199016,0.310891,0.30935,1.30439,0.995042,0.717356,0.142765,0.341782,0.199016,0.721731,0.143636,0.342652,0.199016,0.521618,0.207621,0.605653,0.398032,0.513101,0.204211,0.602205,0.397994,0.406731,0.242822,0.839832,0.59701,0.4058,0.242282,0.83933,0.597048,0.337583,0.268725,1.06475,0.796026,0.342992,0.273031,1.06906,0.796026,0.290117,0.288678,1.28372,0.995042,0.825336,0.164255,0.363271,0.199016,0.283363,0.281947,1.27695,0.995004,0.601892,0.119786,0.318802,0.199016,0.618094,0.123011,0.322027,0.199016,0.455629,0.181355,0.579387,0.398032,0.454465,0.180892,0.578924,0.398032,0.374179,0.223388,0.820398,0.59701,0.370809,0.221377,0.818387,0.59701,0.307366,0.244672,1.0407,0.796026,0.306163,0.243713,1.03974,0.796026,0.275796,0.274429,1.26947,0.995042,0.598546,0.238218,0.636211,0.397994,0.266725,0.265403,1.26044,0.995042,0.616932,0.245559,0.643591,0.398032,0.456865,0.27277,0.869818,0.597048,0.456999,0.272833,0.869843,0.59701,0.363069,0.289013,1.08504,0.796026,0.356781,0.284007,1.08003,0.796026,0.307171,0.305636,1.30064,0.995004
980,0.0664164,0.39652,6.36673,5.97021,0.832126,0.165607,0.364623,0.199016,0.311711,0.310166,1.30521,0.995042,0.721128,0.143516,0.342532,0.199016,0.724784,0.144244,0.34326,0.199016,0.523377,0.208321,0.606353,0.398032,0.514799,0.204887,0.602881,0.397994,0.40773,0.243419,0.840428,0.59701,0.406973,0.242983,0.840031,0.597048,0.338527,0.269476,1.0655,0.796026,0.34384,0.273706,1.06973,0.796026,0.290783,0.289341,1.28438,0.995042,0.828762,0.164937,0.363953,0.199016,0.284164,0.282745,1.27775,0.995004,0.604615,0.120328,0.319344,0.199016,0.621,0.123589,0.322605,0.199016,0.457461,0.182084,0.580116,0.398032,0.456282,0.181615,0.579647,0.398032,0.375334,0.224078,0.821088,0.59701,0.371818,0.221979,0.818989,0.59701,0.30823,0.245359,1.04139,0.796026,0.30733,0.244643,1.04067,0.796026,0.276552,0.275181,1.27022,0.995042,0.600795,0.239113,0.637107,0.397994,0.267442,0.266116,1.26116,0.995042,0.618774,0.246292,0.644324,0.398032,0.458091,0.273502,0.87055,0.597048,0.458205,0.273553,0.870563,0.59701,0.363919,0.289689,1.08572,0.796026,0.35781,0.284826,1.08085,0.796026,0.307911,0.306372,1.30138,0.995004
981,0.0665333,0.397218,6.36743,5.97021,0.83522,0.166222,0.365238,0.199016,0.312326,0.310777,1.30582,0.995042,0.724411,0.14417,0.343186,0.199016,0.728687,0.14502,0.344037,0.199016,0.525013,0.208972,0.607004,0.398032,0.516705,0.205645,0.603639,0.397994,0.409214,0.244305,0.841314,0.59701,0.408197,0.243713,0.840762,0.597048,0.339362,0.270141,1.06617,0.796026,0.344764,0.274441,1.07047,0.796026,0.29161,0.290165,1.28521,0.995042,0.832496,0.16568,0.364696,0.199016,0.284915,0.283491,1.2785,0.995004,0.607325,0.120867,0.319884,0.199016,0.62428,0.124242,0.323258,0.199016,0.45927,0.182804,0.580836,0.398032,0.458339,0.182434,0.580466,0.398032,0.376655,0.224867,0.821876,0.59701,0.373266,0.222844,0.819854,0.59701,0.309286,0.2462,1.04223,0.796026,0.30799,0.245168,1.04119,0.796026,0.277303,0.275928,1.27097,0.995042,0.602306,0.239714,0.637708,0.397994,0.268153,0.266824,1.26187,0.995042,0.620626,0.247029,0.645061,0.398032,0.45935,0.274254,0.871301,0.597048,0.45941,0.274272,0.871282,0.59701,0.364822,0.290408,1.08643,0.796026,0.358736,0.285563,1.08159,0.796026,0.308574,0.307032,1.30204,0.995004
982,0.066636,0.397831,6.36805,5.97021,0.838415,0.166858,0.365874,0.199016,0.313065,0.311512,1.30655,0.995042,0.727665,0.144817,0.343833,0.199016,0.732116,0.145703,0.344719,0.199016,0.527086,0.209797,0.607829,0.398032,0.518856,0.206502,0.604496,0.397994,0.41046,0.245049,0.842058,0.59701,0.409522,0.244504,0.841552,0.597048,0.340432,0.270992,1.06702,0.796026,0.345692,0.27518,1.07121,0.796026,0.292237,0.290788,1.28583,0.995042,0.835871,0.166352,0.365368,0.199016,0.28565,0.284223,1.27923,0.995004,0.610415,0.121483,0.320499,0.199016,0.627675,0.124917,0.323934,0.199016,0.461031,0.183505,0.581537,0.398032,0.45988,0.183047,0.581079,0.398032,0.377702,0.225491,0.822501,0.59701,0.374541,0.223605,0.820615,0.59701,0.310191,0.24692,1.04295,0.796026,0.308909,0.2459,1.04193,0.796026,0.278026,0.276648,1.27169,0.995042,0.604209,0.240472,0.638465,0.397994,0.268945,0.267611,1.26265,0.995042,0.622823,0.247903,0.645935,0.398032,0.460649,0.275029,0.872077,0.597048,0.460559,0.274958,0.871968,0.59701,0.365607,0.291033,1.08706,0.796026,0.35938,0.286076,1.0821,0.796026,0.309371,0.307825,1.30283,0.995004
983,0.0668966,0.399387,6.3696,5.97021,0.842547,0.16768,0.366697,0.199016,0.314021,0.312464,1.30751,0.995042,0.731594,0.145599,0.344615,0.199016,0.735762,0.146429,0.345445,0.199016,0.529189,0.210634,0.608666,0.398032,0.520514,0.207161,0.605155,0.397994,0.41178,0.245837,0.842847,0.59701,0.411036,0.245408,0.842457,0.597048,0.341435,0.271792,1.06782,0.796026,0.346769,0.276037,1.07206,0.796026,0.293153,0.2917,1.28674,0.995042,0.840159,0.167205,0.366221,0.199016,0.28658,0.285148,1.28015,0.995004,0.613379,0.122072,0.321088,0.199016,0.631369,0.125653,0.324669,0.199016,0.463355,0.18443,0.582462,0.398032,0.462012,0.183895,0.581927,0.398032,0.379441,0.22653,0.82354,0.59701,0.375774,0.224341,0.821351,0.59701,0.3113,0.247803,1.04383,0.796026,0.310024,0.246787,1.04281,0.796026,0.279064,0.27768,1.27272,0.995042,0.60635,0.241324,0.639318,0.397994,0.269788,0.268451,1.26349,0.995042,0.62462,0.248619,0.646651,0.398032,0.46219,0.275949,0.872997,0.597048,0.462125,0.275893,0.872903,0.59701,0.366832,0.292008,1.08803,0.796026,0.360603,0.28705,1.08308,0.796026,0.31017,0.30862,1.30362,0.995004
984,0.0669039,0.399431,6.36965,5.97021,0.846089,0.168385,0.367402,0.199016,0.314714,0.313153,1.3082,0.995042,0.734802,0.146237,0.345254,0.199016,0.739189,0.147111,0.346127,0.199016,0.530725,0.211245,0.609277,0.398032,0.522572,0.20798,0.605974,0.397994,0.412953,0.246537,0.843547,0.59701,0.412029,0.246001,0.843049,0.597048,0.342289,0.272471,1.0685,0.796026,0.347458,0.276585,1.07261,0.796026,0.293822,0.292366,1.28741,0.995042,0.843151,0.167801,0.366817,0.199016,0.28712,0.285686,1.28069,0.995004,0.616311,0.122656,0.321672,0.199016,0.634393,0.126254,0.325271,0.199016,0.46454,0.184902,0.582934,0.398032,0.463649,0.184547,0.582579,0.398032,0.380273,0.227027,0.824036,0.59701,0.376728,0.22491,0.82192,0.59701,0.311978,0.248343,1.04437,0.796026,0.310624,0.247265,1.04329,0.796026,0.279583,0.278197,1.27324,0.995042,0.608201,0.24206,0.640054,0.397994,0.270461,0.26912,1.26416,0.995042,0.62618,0.249239,0.647271,0.398032,0.463293,0.276608,0.873655,0.597048,0.463357,0.276629,0.873639,0.59701,0.36764,0.292651,1.08868,0.796026,0.361352,0.287646,1.08367,0.796026,0.310863,0.30931,1.30431,0.995004
985,0.0670088,0.400057,6.37027,5.97021,0.849245,0.169014,0.36803,0.199016,0.315291,0.313727,1.30877,0.995042,0.738568,0.146987,0.346003,0.199016,0.742682,0.147806,0.346822,0.199016,0.532626,0.212002,0.610034,0.398032,0.524375,0.208698,0.606692,0.397994,0.414119,0.247233,0.844243,0.59701,0.413388,0.246813,0.843861,0.597048,0.34324,0.273228,1.06925,0.796026,0.348435,0.277363,1.07339,0.796026,0.294559,0.293099,1.28814,0.995042,0.847142,0.168595,0.367611,0.199016,0.287775,0.286337,1.28134,0.995004,0.620138,0.123418,0.322434,0.199016,0.637214,0.126816,0.325832,0.199016,0.46659,0.185718,0.58375,0.398032,0.465585,0.185318,0.58335,0.398032,0.381572,0.227802,0.824812,0.59701,0.378152,0.22576,0.82277,0.59701,0.312907,0.249082,1.04511,0.796026,0.311557,0.248008,1.04403,0.796026,0.280309,0.278919,1.27396,0.995042,0.60989,0.242732,0.640726,0.397994,0.271152,0.269808,1.26485,0.995042,0.628154,0.250025,0.648057,0.398032,0.464405,0.277272,0.874319,0.597048,0.464474,0.277296,0.874306,0.59701,0.368449,0.293295,1.08932,0.796026,0.362293,0.288394,1.08442,0.796026,0.311595,0.310038,1.30504,0.995004
986,0.0670851,0.400512,6.37073,5.97021,0.853257,0.169812,0.368828,0.199016,0.316037,0.31447,1.30951,0.995042,0.742094,0.147689,0.346705,0.199016,0.745952,0.148456,0.347473,0.199016,0.534282,0.212661,0.610693,0.398032,0.526082,0.209378,0.607372,0.397994,0.415056,0.247792,0.844802,0.59701,0.414536,0.247498,0.844546,0.597048,0.344185,0.27398,1.07001,0.796026,0.34937,0.278107,1.07413,0.796026,0.295163,0.293699,1.28874,0.995042,0.850763,0.169316,0.368332,0.199016,0.288576,0.287134,1.28214,0.995004,0.62299,0.123985,0.323001,0.199016,0.640651,0.1275,0.326516,0.199016,0.468489,0.186474,0.584506,0.398032,0.467161,0.185945,0.583977,0.398032,0.382767,0.228516,0.825525,0.59701,0.379213,0.226394,0.823404,0.59701,0.313692,0.249707,1.04573,0.796026,0.312489,0.248749,1.04478,0.796026,0.281025,0.279632,1.27467,0.995042,0.611711,0.243457,0.641451,0.397994,0.271856,0.270508,1.26555,0.995042,0.630065,0.250786,0.648818,0.398032,0.465731,0.278064,0.875111,0.597048,0.465597,0.277966,0.874976,0.59701,0.369409,0.294059,1.09009,0.796026,0.363183,0.289103,1.08513,0.796026,0.312359,0.310798,1.3058,0.995004
987,0.0672586,0.401548,6.37176,5.97021,0.856196,0.170397,0.369413,0.199016,0.316862,0.315291,1.31033,0.995042,0.745611,0.148389,0.347405,0.199016,0.749822,0.149227,0.348243,0.199016,0.53613,0.213397,0.611429,0.398032,0.528027,0.210151,0.608145,0.397994,0.41667,0.248756,0.845766,0.59701,0.415791,0.248247,0.845295,0.597048,0.345089,0.2747,1.07073,0.796026,0.350381,0.278912,1.07494,0.796026,0.29593,0.294463,1.28951,0.995042,0.854505,0.17006,0.369076,0.199016,0.289334,0.287888,1.28289,0.995004,0.626695,0.124722,0.323739,0.199016,0.644111,0.128189,0.327205,0.199016,0.470387,0.187229,0.585261,0.398032,0.469177,0.186747,0.584779,0.398032,0.383927,0.229208,0.826217,0.59701,0.380542,0.227187,0.824197,0.59701,0.314685,0.250498,1.04652,0.796026,0.313273,0.249373,1.0454,0.796026,0.281704,0.280307,1.27535,0.995042,0.613465,0.244155,0.642149,0.397994,0.272468,0.271117,1.26616,0.995042,0.632017,0.251563,0.649595,0.398032,0.466897,0.27876,0.875807,0.597048,0.466928,0.278761,0.875771,0.59701,0.370326,0.294789,1.09082,0.796026,0.364157,0.289878,1.0859,0.796026,0.313017,0.311454,1.30646,0.995004
988,0.0673214,0.401923,6.37214,5.97021,0.859674,0.171089,0.370105,0.199016,0.317529,0.315955,1.311,0.995042,0.74898,0.149059,0.348075,0.199016,0.753438,0.149946,0.348963,0.199016,0.538065,0.214167,0.612199,0.398032,0.530002,0.210938,0.608932,0.397994,0.417771,0.249413,0.846423,0.59701,0.41696,0.248945,0.845993,0.597048,0.346021,0.275442,1.07147,0.796026,0.351257,0.27961,1.07564,0.796026,0.296784,0.295313,1.29035,0.995042,0.858148,0.170785,0.369802,0.199016,0.290066,0.288617,1.28362,0.995004,0.629786,0.125338,0.324354,0.199016,0.647284,0.12882,0.327836,0.199016,0.472082,0.187904,0.585936,0.398032,0.47089,0.187429,0.585461,0.398032,0.385309,0.230033,0.827043,0.59701,0.381762,0.227916,0.824926,0.59701,0.315644,0.251261,1.04729,0.796026,0.314434,0.250297,1.04632,0.796026,0.282525,0.281125,1.27617,0.995042,0.615217,0.244853,0.642847,0.397994,0.273284,0.271929,1.26697,0.995042,0.633836,0.252287,0.650319,0.398032,0.467982,0.279408,0.876455,0.597048,0.468314,0.279588,0.876599,0.59701,0.371297,0.295562,1.09159,0.796026,0.365045,0.290586,1.08661,0.796026,0.313729,0.312162,1.30717,0.995004
989,0.067517,0.403091,6.3733,5.97021,0.86279,0.171709,0.370725,0.199016,0.318348,0.31677,1.31181,0.995042,0.752375,0.149735,0.348751,0.199016,0.756953,0.150646,0.349662,0.199016,0.539837,0.214872,0.612904,0.398032,0.531435,0.211508,0.609502,0.397994,0.419073,0.250191,0.847201,0.59701,0.418397,0.249803,0.846851,0.597048,0.347005,0.276225,1.07225,0.796026,0.352219,0.280375,1.0764,0.796026,0.297466,0.295991,1.29103,0.995042,0.861848,0.171522,0.370538,0.199016,0.290816,0.289363,1.28437,0.995004,0.633117,0.126001,0.325017,0.199016,0.650289,0.129418,0.328434,0.199016,0.473824,0.188597,0.586629,0.398032,0.47322,0.188356,0.586388,0.398032,0.386542,0.23077,0.827779,0.59701,0.383081,0.228703,0.825714,0.59701,0.316662,0.252071,1.0481,0.796026,0.315309,0.250994,1.04702,0.796026,0.283286,0.281881,1.27692,0.995042,0.617296,0.24568,0.643674,0.397994,0.274095,0.272736,1.26778,0.995042,0.63569,0.253025,0.651057,0.398032,0.469369,0.280235,0.877283,0.597048,0.469677,0.280402,0.877412,0.59701,0.372268,0.296335,1.09236,0.796026,0.365975,0.291326,1.08735,0.796026,0.314546,0.312975,1.30798,0.995004
990,0.067609,0.40364,6.37385,5.97021,0.866815,0.17251,0.371526,0.199016,0.318959,0.317378,1.31242,0.995042,0.755975,0.150451,0.349467,0.199016,0.760804,0.151412,0.350429,0.199016,0.541755,0.215636,0.613668,0.398032,0.533636,0.212384,0.610378,0.397994,0.420336,0.250945,0.847954,0.59701,0.419469,0.250443,0.847491,0.597048,0.347962,0.276987,1.07301,0.796026,0.352997,0.280995,1.07702,0.796026,0.298177,0.296699,1.29174,0.995042,0.865258,0.1722,0.371217,0.199016,0.291566,0.29011,1.28511,0.995004,0.636236,0.126621,0.325637,0.199016,0.653265,0.13001,0.329026,0.199016,0.475922,0.189432,0.587464,0.398032,0.474807,0.188988,0.58702,0.398032,0.38776,0.231497,0.828506,0.59701,0.384422,0.229504,0.826514,0.59701,0.317469,0.252714,1.04874,0.796026,0.316454,0.251905,1.04793,0.796026,0.284016,0.282608,1.27765,0.995042,0.619015,0.246364,0.644358,0.397994,0.274788,0.273426,1.26847,0.995042,0.637479,0.253737,0.651769,0.398032,0.470708,0.281035,0.878083,0.597048,0.471028,0.281208,0.878219,0.59701,0.373182,0.297063,1.09309,0.796026,0.367007,0.292147,1.08817,0.796026,0.315279,0.313704,1.30871,0.995004
991,0.0677464,0.404461,6.37467,5.97021,0.869704,0.173085,0.372101,0.199016,0.319891,0.318305,1.31335,0.995042,0.75954,0.151161,0.350177,0.199016,0.765027,0.152253,0.351269,0.199016,0.543447,0.216309,0.614341,0.398032,0.535396,0.213084,0.611078,0.397994,0.421662,0.251736,0.848746,0.59701,0.420639,0.251142,0.84819,0.597048,0.348978,0.277795,1.07382,0.796026,0.354103,0.281875,1.0779,0.796026,0.298981,0.297498,1.29254,0.995042,0.868847,0.172915,0.371931,0.199016,0.29236,0.2909,1.2859,0.995004,0.639381,0.127247,0.326263,0.199016,0.656878,0.130729,0.329745,0.199016,0.477545,0.190078,0.58811,0.398032,0.476717,0.189749,0.587781,0.398032,0.389097,0.232295,0.829304,0.59701,0.385562,0.230185,0.827195,0.59701,0.318544,0.253569,1.0496,0.796026,0.317254,0.252542,1.04857,0.796026,0.284678,0.283267,1.27831,0.995042,0.620978,0.247145,0.645139,0.397994,0.275536,0.27417,1.26921,0.995042,0.638967,0.254329,0.652361,0.398032,0.471913,0.281755,0.878802,0.597048,0.472172,0.281892,0.878902,0.59701,0.374169,0.297848,1.09387,0.796026,0.367794,0.292774,1.0888,0.796026,0.316084,0.314505,1.30951,0.995004
