"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
512,0.238471,1.48379,7.70587,6.22208,0.226141,0.422121,2.28875,1.86662,0.222541,0.830801,4.56405,3.73325,-0.0858762,-0.160299,1.70633,1.86662,-0.100008,-0.0622259,0.559982,0.622208,-0.0849553,-0.0880998,0.948914,1.03701,-0.0871243,-0.126489,1.32533,1.45182
513,0.239095,1.48767,7.70975,6.22208,0.226248,0.42232,2.28894,1.86662,0.222653,0.83122,4.56447,3.73325,-0.0859501,-0.160437,1.70619,1.86662,-0.0999828,-0.0622101,0.559998,0.622208,-0.085013,-0.0881597,0.948854,1.03701,-0.0871534,-0.126531,1.32529,1.45182
514,0.23974,1.49168,7.71377,6.22208,0.226377,0.422561,2.28919,1.86662,0.222788,0.831725,4.56497,3.73325,-0.085969,-0.160472,1.70615,1.86662,-0.100075,-0.0622675,0.559941,0.622208,-0.0850953,-0.0882449,0.948769,1.03701,-0.0872283,-0.12664,1.32518,1.45182
515,0.240391,1.49573,7.71781,6.22208,0.226499,0.422789,2.28941,1.86662,0.222901,0.832145,4.56539,3.73325,-0.0860115,-0.160551,1.70607,1.86662,-0.100013,-0.0622288,0.559979,0.622208,-0.0851322,-0.0882832,0.94873,1.03701,-0.0872537,-0.126677,1.32514,1.45182
516,0.240996,1.4995,7.72158,6.22208,0.226542,0.422868,2.28949,1.86662,0.22298,0.832438,4.56569,3.73325,-0.0860623,-0.160646,1.70598,1.86662,-0.100198,-0.0623439,0.559864,0.622208,-0.0851026,-0.0882526,0.948761,1.03701,-0.0872755,-0.126708,1.32511,1.45182
517,0.241654,1.50359,7.72567,6.22208,0.226624,0.423021,2.28965,1.86662,0.223046,0.832687,4.56594,3.73325,-0.0860812,-0.160681,1.70594,1.86662,-0.100243,-0.062372,0.559836,0.622208,-0.0852019,-0.0883556,0.948658,1.03701,-0.0873163,-0.126768,1.32505,1.45182
518,0.242298,1.5076,7.72968,6.22208,0.226698,0.423159,2.28978,1.86662,0.223106,0.832909,4.56616,3.73325,-0.0861032,-0.160722,1.7059,1.86662,-0.100264,-0.0623849,0.559823,0.622208,-0.0851688,-0.0883212,0.948692,1.03701,-0.0873448,-0.126809,1.32501,1.45182
519,0.242955,1.51169,7.73377,6.22208,0.226666,0.423101,2.28973,1.86662,0.223147,0.833064,4.56631,3.73325,-0.0861534,-0.160816,1.70581,1.86662,-0.100234,-0.0623662,0.559842,0.622208,-0.0851515,-0.0883033,0.94871,1.03701,-0.087375,-0.126853,1.32497,1.45182
520,0.243622,1.51583,7.73792,6.22208,0.226781,0.423316,2.28994,1.86662,0.223262,0.833494,4.56674,3.73325,-0.0861204,-0.160754,1.70587,1.86662,-0.100248,-0.0623752,0.559833,0.622208,-0.0851968,-0.0883503,0.948663,1.03701,-0.087412,-0.126906,1.32491,1.45182
521,0.244245,1.51971,7.74179,6.22208,0.226791,0.423333,2.28996,1.86662,0.223233,0.833386,4.56664,3.73325,-0.0861662,-0.16084,1.70579,1.86662,-0.1003,-0.0624076,0.559801,0.622208,-0.0852415,-0.0883966,0.948617,1.03701,-0.0874374,-0.126943,1.32488,1.45182
522,0.244958,1.52415,7.74623,6.22208,0.226828,0.423402,2.29003,1.86662,0.223352,0.833831,4.56708,3.73325,-0.0861673,-0.160842,1.70578,1.86662,-0.100295,-0.0624042,0.559804,0.622208,-0.0852051,-0.0883589,0.948655,1.03701,-0.0873995,-0.126888,1.32493,1.45182
523,0.245613,1.52822,7.75031,6.22208,0.226897,0.423532,2.29016,1.86662,0.223365,0.833876,4.56713,3.73325,-0.0861956,-0.160895,1.70573,1.86662,-0.100315,-0.0624169,0.559791,0.622208,-0.0852231,-0.0883775,0.948636,1.03701,-0.0874349,-0.12694,1.32488,1.45182
524,0.246286,1.53241,7.7545,6.22208,0.226912,0.42356,2.29018,1.86662,0.223383,0.833944,4.56719,3.73325,-0.0861894,-0.160883,1.70574,1.86662,-0.100457,-0.0625052,0.559703,0.622208,-0.0852858,-0.0884425,0.948571,1.03701,-0.0874613,-0.126978,1.32484,1.45182
525,0.246936,1.53646,7.75854,6.22208,0.226923,0.423579,2.2902,1.86662,0.223405,0.834027,4.56728,3.73325,-0.086219,-0.160938,1.70569,1.86662,-0.10037,-0.062451,0.559757,0.622208,-0.0852428,-0.0883979,0.948616,1.03701,-0.0874427,-0.126951,1.32487,1.45182
526,0.247621,1.54072,7.7628,6.22208,0.226915,0.423565,2.29019,1.86662,0.223449,0.834193,4.56744,3.73325,-0.0862499,-0.160996,1.70563,1.86662,-0.100306,-0.0624114,0.559797,0.622208,-0.0852729,-0.0884291,0.948585,1.03701,-0.0874581,-0.126973,1.32485,1.45182
527,0.248259,1.54469,7.76677,6.22208,0.226939,0.423609,2.29023,1.86662,0.223437,0.834145,4.56739,3.73325,-0.0862865,-0.161065,1.70556,1.86662,-0.100351,-0.0624395,0.559769,0.622208,-0.0853137,-0.0884715,0.948542,1.03701,-0.0875157,-0.127057,1.32476,1.45182
528,0.248987,1.54922,7.7713,6.22208,0.226876,0.423492,2.29012,1.86662,0.223441,0.834162,4.56741,3.73325,-0.0862957,-0.161082,1.70554,1.86662,-0.100403,-0.0624717,0.559737,0.622208,-0.0852507,-0.0884062,0.948608,1.03701,-0.0874606,-0.126977,1.32484,1.45182
529,0.249691,1.5536,7.77568,6.22208,0.226967,0.423663,2.29029,1.86662,0.223503,0.834393,4.56764,3.73325,-0.0862504,-0.160997,1.70563,1.86662,-0.100389,-0.062463,0.559745,0.622208,-0.0852629,-0.0884188,0.948595,1.03701,-0.087483,-0.127009,1.32481,1.45182
530,0.250372,1.55784,7.77992,6.22208,0.226997,0.423718,2.29034,1.86662,0.22354,0.834529,4.56778,3.73325,-0.0862226,-0.160945,1.70568,1.86662,-0.100453,-0.0625029,0.559705,0.622208,-0.085281,-0.0884376,0.948576,1.03701,-0.0874969,-0.12703,1.32479,1.45182
531,0.251051,1.56206,7.78414,6.22208,0.226976,0.423679,2.2903,1.86662,0.223503,0.834391,4.56764,3.73325,-0.0862226,-0.160945,1.70568,1.86662,-0.100387,-0.0624614,0.559747,0.622208,-0.0853219,-0.08848,0.948534,1.03701,-0.0874629,-0.12698,1.32484,1.45182
532,0.251744,1.56637,7.78846,6.22208,0.226958,0.423645,2.29027,1.86662,0.223508,0.83441,4.56766,3.73325,-0.0861828,-0.160871,1.70575,1.86662,-0.100491,-0.0625262,0.559682,0.622208,-0.0852792,-0.0884357,0.948578,1.03701,-0.0875073,-0.127045,1.32477,1.45182
533,0.252438,1.57069,7.79277,6.22208,0.227033,0.423785,2.29041,1.86662,0.223513,0.834429,4.56768,3.73325,-0.0862611,-0.161017,1.70561,1.86662,-0.100397,-0.062468,0.55974,0.622208,-0.0853164,-0.0884742,0.948539,1.03701,-0.0874816,-0.127007,1.32481,1.45182
534,0.253129,1.57499,7.79707,6.22208,0.226964,0.423656,2.29028,1.86662,0.223507,0.834408,4.56766,3.73325,-0.0863065,-0.161102,1.70552,1.86662,-0.100454,-0.0625034,0.559705,0.622208,-0.0852875,-0.0884444,0.948569,1.03701,-0.0875517,-0.127109,1.32471,1.45182
535,0.25383,1.57935,7.80143,6.22208,0.226952,0.423634,2.29026,1.86662,0.223516,0.834441,4.56769,3.73325,-0.0862815,-0.161055,1.70557,1.86662,-0.100394,-0.0624657,0.559743,0.622208,-0.0852793,-0.0884358,0.948578,1.03701,-0.0875053,-0.127042,1.32478,1.45182
536,0.254524,1.58367,7.80575,6.22208,0.226956,0.423641,2.29027,1.86662,0.223516,0.834441,4.56769,3.73325,-0.0862667,-0.161028,1.7056,1.86662,-0.100534,-0.0625532,0.559655,0.622208,-0.0852741,-0.0884304,0.948583,1.03701,-0.0874475,-0.126958,1.32486,1.45182
537,0.255236,1.5881,7.81018,6.22208,0.226974,0.423676,2.2903,1.86662,0.223486,0.834329,4.56758,3.73325,-0.0862301,-0.160959,1.70567,1.86662,-0.100458,-0.0625059,0.559702,0.622208,-0.0852345,-0.0883893,0.948624,1.03701,-0.0874918,-0.127022,1.3248,1.45182
538,0.255975,1.5927,7.81478,6.22208,0.226999,0.423721,2.29035,1.86662,0.223472,0.834276,4.56753,3.73325,-0.0862746,-0.161042,1.70558,1.86662,-0.100498,-0.0625308,0.559678,0.622208,-0.0852733,-0.0884295,0.948584,1.03701,-0.0874621,-0.126979,1.32484,1.45182
539,0.256641,1.59684,7.81893,6.22208,0.226919,0.423573,2.2902,1.86662,0.223498,0.834374,4.56762,3.73325,-0.0862293,-0.160958,1.70567,1.86662,-0.100479,-0.0625191,0.559689,0.622208,-0.0852642,-0.0884201,0.948594,1.03701,-0.0874658,-0.126985,1.32483,1.45182
540,0.257342,1.60121,7.82329,6.22208,0.226933,0.423599,2.29022,1.86662,0.223467,0.83426,4.56751,3.73325,-0.0862251,-0.16095,1.70568,1.86662,-0.100439,-0.0624937,0.559715,0.622208,-0.0853423,-0.0885011,0.948513,1.03701,-0.0874538,-0.126967,1.32485,1.45182
541,0.258097,1.6059,7.82798,6.22208,0.226964,0.423656,2.29028,1.86662,0.223493,0.834354,4.5676,3.73325,-0.0862157,-0.160932,1.70569,1.86662,-0.100505,-0.0625353,0.559673,0.622208,-0.0852503,-0.0884057,0.948608,1.03701,-0.087434,-0.126938,1.32488,1.45182
542,0.258784,1.61018,7.83226,6.22208,0.226913,0.423561,2.29019,1.86662,0.22346,0.834232,4.56748,3.73325,-0.0862404,-0.160978,1.70565,1.86662,-0.100397,-0.0624678,0.559741,0.622208,-0.0853243,-0.0884825,0.948531,1.03701,-0.0874547,-0.126968,1.32485,1.45182
543,0.259491,1.61457,7.83665,6.22208,0.226934,0.423601,2.29023,1.86662,0.223479,0.834302,4.56755,3.73325,-0.0862464,-0.16099,1.70564,1.86662,-0.100387,-0.0624615,0.559747,0.622208,-0.0853112,-0.0884689,0.948545,1.03701,-0.0874358,-0.126941,1.32488,1.45182
544,0.260206,1.61902,7.84111,6.22208,0.22692,0.423574,2.2902,1.86662,0.22349,0.834343,4.56759,3.73325,-0.08623,-0.160959,1.70567,1.86662,-0.100408,-0.0624747,0.559734,0.622208,-0.0853205,-0.0884785,0.948535,1.03701,-0.0874749,-0.126998,1.32482,1.45182
545,0.260885,1.62325,7.84533,6.22208,0.226829,0.423405,2.29003,1.86662,0.22344,0.834159,4.56741,3.73325,-0.086201,-0.160905,1.70572,1.86662,-0.100411,-0.0624767,0.559732,0.622208,-0.0853029,-0.0884603,0.948553,1.03701,-0.0874546,-0.126968,1.32485,1.45182
546,0.261598,1.62768,7.84977,6.22208,0.22686,0.423462,2.29009,1.86662,0.223421,0.834087,4.56734,3.73325,-0.0861989,-0.160901,1.70572,1.86662,-0.100482,-0.0625209,0.559687,0.622208,-0.0852976,-0.0884548,0.948559,1.03701,-0.0874579,-0.126973,1.32485,1.45182
547,0.262321,1.63218,7.85426,6.22208,0.226842,0.423428,2.29005,1.86662,0.223366,0.833883,4.56713,3.73325,-0.0862252,-0.16095,1.70567,1.86662,-0.100494,-0.0625284,0.55968,0.622208,-0.0853128,-0.0884706,0.948543,1.03701,-0.0874191,-0.126917,1.3249,1.45182
548,0.263027,1.63658,7.85866,6.22208,0.226898,0.423533,2.29016,1.86662,0.223358,0.833851,4.5671,3.73325,-0.0862549,-0.161006,1.70562,1.86662,-0.100477,-0.0625179,0.55969,0.622208,-0.0852674,-0.0884235,0.94859,1.03701,-0.0874485,-0.126959,1.32486,1.45182
549,0.263728,1.64094,7.86302,6.22208,0.226833,0.423413,2.29004,1.86662,0.223366,0.833882,4.56713,3.73325,-0.0862914,-0.161074,1.70555,1.86662,-0.100509,-0.0625372,0.559671,0.622208,-0.0853224,-0.0884805,0.948533,1.03701,-0.0874622,-0.126979,1.32484,1.45182
550,0.264445,1.6454,7.86748,6.22208,0.226792,0.423335,2.28996,1.86662,0.223318,0.833703,4.56695,3.73325,-0.0862437,-0.160985,1.70564,1.86662,-0.100613,-0.062602,0.559606,0.622208,-0.0852687,-0.0884248,0.948589,1.03701,-0.0874637,-0.126981,1.32484,1.45182
551,0.265151,1.64979,7.87188,6.22208,0.226802,0.423354,2.28998,1.86662,0.223331,0.833749,4.567,3.73325,-0.0862493,-0.160995,1.70563,1.86662,-0.100582,-0.0625827,0.559626,0.622208,-0.0852729,-0.0884291,0.948585,1.03701,-0.0874404,-0.126948,1.32487,1.45182
552,0.265874,1.65429,7.87638,6.22208,0.226794,0.42334,2.28996,1.86662,0.223281,0.833562,4.56681,3.73325,-0.0862109,-0.160923,1.7057,1.86662,-0.100567,-0.0625735,0.559635,0.622208,-0.0853027,-0.0884601,0.948554,1.03701,-0.0874463,-0.126956,1.32486,1.45182
553,0.266587,1.65873,7.88081,6.22208,0.226711,0.423184,2.28981,1.86662,0.2233,0.833636,4.56689,3.73325,-0.0861989,-0.160901,1.70572,1.86662,-0.100586,-0.0625852,0.559623,0.622208,-0.0853267,-0.088485,0.948529,1.03701,-0.0874389,-0.126945,1.32487,1.45182
554,0.26731,1.66323,7.88531,6.22208,0.226739,0.423237,2.28986,1.86662,0.223277,0.83355,4.5668,3.73325,-0.0861951,-0.160894,1.70573,1.86662,-0.100594,-0.0625903,0.559618,0.622208,-0.0852083,-0.0883622,0.948651,1.03701,-0.087438,-0.126944,1.32487,1.45182
555,0.26803,1.66771,7.88979,6.22208,0.226725,0.42321,2.28983,1.86662,0.223271,0.833525,4.56677,3.73325,-0.0862102,-0.160922,1.7057,1.86662,-0.100596,-0.0625916,0.559617,0.622208,-0.0852774,-0.0884339,0.94858,1.03701,-0.0874519,-0.126964,1.32485,1.45182
556,0.268736,1.6721,7.89418,6.22208,0.226705,0.423172,2.2898,1.86662,0.223228,0.833366,4.56662,3.73325,-0.086218,-0.160937,1.70569,1.86662,-0.100552,-0.0625643,0.559644,0.622208,-0.0852361,-0.088391,0.948623,1.03701,-0.0874524,-0.126965,1.32485,1.45182
557,0.269454,1.67656,7.89864,6.22208,0.22668,0.423126,2.28975,1.86662,0.223188,0.833218,4.56647,3.73325,-0.086174,-0.160855,1.70577,1.86662,-0.100592,-0.062589,0.559619,0.622208,-0.085251,-0.0884064,0.948607,1.03701,-0.0874342,-0.126939,1.32488,1.45182
558,0.270256,1.68156,7.90364,6.22208,0.226715,0.423191,2.28982,1.86662,0.223217,0.833326,4.56658,3.73325,-0.0861843,-0.160874,1.70575,1.86662,-0.100593,-0.0625897,0.559619,0.622208,-0.0852785,-0.088435,0.948579,1.03701,-0.0874383,-0.126945,1.32487,1.45182
559,0.27092,1.68569,7.90777,6.22208,0.226601,0.42298,2.2896,1.86662,0.223155,0.833093,4.56634,3.73325,-0.0861623,-0.160833,1.70579,1.86662,-0.100582,-0.0625832,0.559625,0.622208,-0.0852671,-0.0884232,0.948591,1.03701,-0.0873969,-0.126884,1.32493,1.45182
560,0.271669,1.69035,7.91243,6.22208,0.226592,0.422962,2.28959,1.86662,0.223129,0.832997,4.56625,3.73325,-0.086164,-0.160836,1.70579,1.86662,-0.100627,-0.0626112,0.559597,0.622208,-0.0852674,-0.0884235,0.94859,1.03701,-0.0873232,-0.126778,1.32504,1.45182
561,0.272404,1.69492,7.917,6.22208,0.226546,0.422876,2.2895,1.86662,0.223091,0.832855,4.5661,3.73325,-0.0861558,-0.160821,1.7058,1.86662,-0.100606,-0.0625977,0.559611,0.622208,-0.0851954,-0.0883488,0.948665,1.03701,-0.0873952,-0.126882,1.32494,1.45182
562,0.273181,1.69975,7.92183,6.22208,0.226541,0.422867,2.28949,1.86662,0.223094,0.832866,4.56612,3.73325,-0.0861831,-0.160871,1.70575,1.86662,-0.100638,-0.0626177,0.559591,0.622208,-0.0851244,-0.0882752,0.948739,1.03701,-0.0873962,-0.126884,1.32494,1.45182
563,0.273964,1.70463,7.92671,6.22208,0.226474,0.422743,2.28937,1.86662,0.223068,0.83277,4.56602,3.73325,-0.0861461,-0.160802,1.70582,1.86662,-0.100632,-0.0626139,0.559594,0.622208,-0.0851598,-0.0883119,0.948702,1.03701,-0.087395,-0.126882,1.32494,1.45182
564,0.274746,1.70949,7.93157,6.22208,0.226453,0.422703,2.28933,1.86662,0.223017,0.832577,4.56583,3.73325,-0.0861632,-0.160834,1.70579,1.86662,-0.100486,-0.0625229,0.559685,0.622208,-0.0851908,-0.088344,0.94867,1.03701,-0.0874183,-0.126916,1.3249,1.45182
565,0.275523,1.71433,7.93641,6.22208,0.226387,0.42258,2.2892,1.86662,0.222994,0.832493,4.56574,3.73325,-0.0861511,-0.160812,1.70581,1.86662,-0.100585,-0.0625851,0.559623,0.622208,-0.0851078,-0.0882579,0.948756,1.03701,-0.0873655,-0.126839,1.32498,1.45182
566,0.276353,1.71949,7.94157,6.22208,0.226339,0.42249,2.28911,1.86662,0.222928,0.832247,4.5655,3.73325,-0.0861274,-0.160768,1.70586,1.86662,-0.100479,-0.0625189,0.559689,0.622208,-0.0850796,-0.0882287,0.948785,1.03701,-0.0873016,-0.126746,1.32507,1.45182
567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
