"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E17",,,,"E18",,,,"E19",,,,"E2",,,,"E20",,,,"E21",,,,"E22",,,,"E23",,,,"E24",,,,"E25",,,,"E26",,,,"E27",,,,"E28",,,,"E29",,,,"E3",,,,"E30",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
10,5.80031e-05,0.000626436,10.8007,10.8,4.74192e-05,1.70732e-05,0.360066,0.360049,6.55402e-05,0.000117975,1.80016,1.80004,-0.000130798,-4.70935e-05,0.360002,0.360049,0.000184863,6.65469e-05,0.360047,0.35998,-0.000246455,-0.000177454,0.719852,0.720029,8.95075e-05,6.44419e-05,0.720025,0.719961,-0.000121479,-0.000131198,1.07988,1.08001,0.000166463,0.000179781,1.08019,1.08001,1.79561e-05,2.58566e-05,1.44002,1.43999,0.000275483,0.000396711,1.44046,1.44006,2.46272e-05,4.43283e-05,1.80001,1.79997,0.000512658,0.000184547,0.360165,0.35998,0.000176838,0.000318316,1.80036,1.80004,0.00027799,0.00010009,0.360149,0.360049,-0.000113433,-4.08336e-05,0.35994,0.35998,4.54922e-05,3.27557e-05,0.720062,0.720029,-0.000160695,-0.000115694,0.719844,0.71996,-2.37633e-05,-2.56645e-05,1.07998,1.08001,0.000150475,0.000162515,1.08017,1.08001,2.75963e-05,3.97384e-05,1.44003,1.43999,4.22081e-05,6.07792e-05,1.44005,1.43999,8.5797e-05,0.000154432,1.80012,1.79997,-7.89413e-05,-5.684e-05,0.719972,0.720028,1.30306e-05,2.34556e-05,1.80006,1.80004,-0.000286001,-0.000205909,0.719755,0.719961,1.16448e-05,1.25765e-05,1.08002,1.08001,-9.79113e-05,-0.000105738,1.07984,1.07994,-3.21502e-05,-4.6296e-05,1.43994,1.43999,7.54935e-05,0.000108715,1.44017,1.44006,5.94555e-05,0.000107018,1.80008,1.79997
11,4.08277e-05,0.000440941,10.8005,10.8,0.000137577,4.95344e-05,0.360098,0.360049,5.42523e-05,9.76563e-05,1.80014,1.80004,-0.000143942,-5.18261e-05,0.359997,0.360049,0.000298844,0.000107578,0.360088,0.35998,-0.000183878,-0.000132398,0.719897,0.720029,-1.32905e-05,-9.56862e-06,0.719951,0.719961,0.000160019,0.000172822,1.08018,1.08001,0.000219046,0.000236572,1.08025,1.08001,4.46356e-05,6.42748e-05,1.44005,1.43999,0.00022362,0.000322026,1.44038,1.44006,2.12795e-05,3.83025e-05,1.80001,1.79997,5.20684e-05,1.87436e-05,0.359999,0.35998,0.000204277,0.000367706,1.80041,1.80004,1.82768e-05,6.58055e-06,0.360055,0.360049,0.000185317,6.67107e-05,0.360047,0.35998,0.000201842,0.000145332,0.720175,0.720029,0.000118747,8.5493e-05,0.720046,0.71996,4.66317e-05,5.03627e-05,1.08006,1.08001,0.000162723,0.000175742,1.08019,1.08001,4.03345e-05,5.80813e-05,1.44005,1.43999,2.32712e-05,3.35102e-05,1.44002,1.43999,0.000121145,0.000218057,1.80019,1.79997,-0.000133581,-9.61822e-05,0.719932,0.720028,5.68672e-05,0.000102363,1.80014,1.80004,-0.000124138,-8.93748e-05,0.719871,0.719961,6.27399e-05,6.77597e-05,1.08008,1.08001,-0.000158508,-0.000171179,1.07977,1.07994,0.000104555,0.000150558,1.44014,1.43999,6.98231e-05,0.000100549,1.44016,1.44006,9.40403e-05,0.00016927,1.80014,1.79997
12,6.12629e-05,0.000661642,10.8007,10.8,0.000201968,7.27185e-05,0.360122,0.360049,4.16318e-05,7.49388e-05,1.80011,1.80004,-0.000167565,-6.03314e-05,0.359989,0.360049,0.000197292,7.10213e-05,0.360051,0.35998,-8.38434e-05,-6.03697e-05,0.719969,0.720029,6.34753e-05,4.56997e-05,0.720006,0.719961,-2.95646e-05,-3.19301e-05,1.07998,1.08001,0.000220448,0.000238086,1.08025,1.08001,-2.9625e-05,-4.26597e-05,1.43995,1.43999,0.000290156,0.000417842,1.44048,1.44006,1.46017e-05,2.62825e-05,1.8,1.79997,0.00053136,0.000191279,0.360172,0.35998,0.000127029,0.000228657,1.80027,1.80004,-2.79181e-05,-1.00519e-05,0.360039,0.360049,3.27912e-05,1.18042e-05,0.359992,0.35998,0.000202713,0.000145959,0.720175,0.720029,7.58275e-05,5.45928e-05,0.720015,0.71996,5.89935e-05,6.37135e-05,1.08007,1.08001,0.000161155,0.000174049,1.08018,1.08001,7.97457e-05,0.000114833,1.4401,1.43999,4.12785e-05,5.94406e-05,1.44005,1.43999,0.000127587,0.000229653,1.8002,1.79997,6.50492e-05,4.68373e-05,0.720075,0.720028,0.000109824,0.000197687,1.80024,1.80004,-0.00037702,-0.00027144,0.719689,0.719961,7.67284e-05,8.28674e-05,1.08009,1.08001,-0.000162002,-0.000174953,1.07977,1.07994,1.68517e-05,2.42662e-05,1.44001,1.43999,0.000102487,0.000147587,1.44021,1.44006,6.5985e-05,0.000118771,1.80009,1.79997
13,5.99178e-05,0.000647114,10.8007,10.8,0.00013066,4.70439e-05,0.360096,0.360049,0.000123565,0.000222421,1.80026,1.80004,-0.000213112,-7.67307e-05,0.359972,0.360049,0.000230262,8.28899e-05,0.360063,0.35998,-2.23295e-05,-1.60779e-05,0.720013,0.720029,0.000176444,0.000127033,0.720088,0.719961,0.000118589,0.000128077,1.08014,1.08001,0.000242191,0.000261568,1.08027,1.08001,0.000102297,0.000147307,1.44014,1.43999,0.000251701,0.000362464,1.44042,1.44006,2.85233e-05,5.13411e-05,1.80002,1.79997,0.000131826,4.74546e-05,0.360028,0.35998,0.000158914,0.000286051,1.80032,1.80004,-8.65532e-05,-3.11634e-05,0.360018,0.360049,0.000254141,9.14857e-05,0.360072,0.35998,0.000132921,9.57072e-05,0.720125,0.720029,8.51562e-05,6.13091e-05,0.720021,0.71996,-4.99735e-05,-5.39718e-05,1.07995,1.08001,0.000195924,0.0002116,1.08022,1.08001,8.4949e-05,0.000122326,1.44011,1.43999,9.40765e-05,0.000135469,1.44012,1.43999,0.000208516,0.000375323,1.80034,1.79997,-0.00017916,-0.000129,0.719899,0.720028,0.000116368,0.000209467,1.80025,1.80004,4.49878e-05,3.23894e-05,0.719993,0.719961,0.000157127,0.000169699,1.08018,1.08001,-5.72969e-05,-6.18772e-05,1.07988,1.07994,0.000113511,0.000163454,1.44015,1.43999,6.4989e-05,9.35879e-05,1.44015,1.44006,6.93112e-06,1.24758e-05,1.79998,1.79997
14,6.91575e-05,0.000746904,10.8008,10.8,7.48293e-05,2.69422e-05,0.360076,0.360049,8.77725e-05,0.000157994,1.8002,1.80004,6.7121e-05,2.41668e-05,0.360073,0.360049,0.000561359,0.000202078,0.360182,0.35998,-5.58291e-06,-4.01985e-06,0.720025,0.720029,6.48607e-05,4.66972e-05,0.720007,0.719961,2.26978e-05,2.45138e-05,1.08003,1.08001,0.000179658,0.000194032,1.0802,1.08001,-5.51808e-05,-7.94598e-05,1.43991,1.43999,0.000259627,0.000373878,1.44043,1.44006,-2.69882e-06,-4.85779e-06,1.79996,1.79997,0.000488478,0.000175842,0.360156,0.35998,0.000114989,0.000206984,1.80025,1.80004,0.000214706,7.73048e-05,0.360126,0.360049,0.000259057,9.32555e-05,0.360074,0.35998,9.15882e-05,6.59462e-05,0.720095,0.720029,-0.000121259,-8.73013e-05,0.719873,0.71996,-2.97067e-05,-3.20835e-05,1.07998,1.08001,0.000105672,0.000114126,1.08012,1.08001,2.52229e-06,3.63208e-06,1.43999,1.43999,3.43274e-05,4.9431e-05,1.44004,1.43999,0.000215571,0.000388022,1.80036,1.79997,-9.11364e-05,-6.56208e-05,0.719963,0.720028,4.64438e-05,8.36007e-05,1.80012,1.80004,-0.000278341,-0.000200394,0.71976,0.719961,0.0001483,0.000160165,1.08017,1.08001,-2.08595e-05,-2.2527e-05,1.07992,1.07994,2.35996e-05,3.39832e-05,1.44002,1.43999,0.000145583,0.000209648,1.44027,1.44006,1.71123e-05,3.08016e-05,1.8,1.79997
15,6.79412e-05,0.000733767,10.8008,10.8,0.00010399,3.74414e-05,0.360086,0.360049,0.000178518,0.000321339,1.80036,1.80004,-0.00047973,-0.000172726,0.359876,0.360049,0.000715516,0.000257572,0.360238,0.35998,-0.000186353,-0.00013418,0.719895,0.720029,0.000285097,0.000205259,0.720166,0.719961,0.000177747,0.000191969,1.0802,1.08001,8.01672e-05,8.65813e-05,1.0801,1.08001,1.21396e-05,1.74809e-05,1.44001,1.43999,0.000312969,0.000450694,1.44051,1.44006,1.14092e-05,2.05362e-05,1.79999,1.79997,0.000184077,6.62642e-05,0.360047,0.35998,0.000167206,0.000300977,1.80034,1.80004,0.00010207,3.67501e-05,0.360086,0.360049,0.000551806,0.000198639,0.360179,0.35998,0.000115944,8.34833e-05,0.720113,0.720029,1.86172e-05,1.34036e-05,0.719973,0.71996,-3.28712e-05,-3.55012e-05,1.07997,1.08001,0.000112368,0.000121358,1.08013,1.08001,-5.9158e-06,-8.5187e-06,1.43998,1.43999,0.000109576,0.000157788,1.44015,1.43999,0.000196372,0.000353464,1.80032,1.79997,-0.000268417,-0.000193268,0.719835,0.720028,7.26327e-05,0.000130742,1.80017,1.80004,-0.000115466,-8.3131e-05,0.719878,0.719961,0.00019201,0.000207372,1.08022,1.08001,-7.48429e-05,-8.0826e-05,1.07986,1.07994,5.51046e-05,7.93501e-05,1.44007,1.43999,0.000127882,0.000184158,1.44024,1.44006,3.72203e-05,6.69954e-05,1.80004,1.79997
16,9.45379e-05,0.00102101,10.8011,10.8,0.000196216,7.06473e-05,0.36012,0.360049,0.000176901,0.000318428,1.80036,1.80004,-0.000252662,-9.09706e-05,0.359958,0.360049,0.000673093,0.0002423,0.360223,0.35998,0.00011061,7.96422e-05,0.720109,0.720029,0.000218131,0.000157046,0.720118,0.719961,2.76706e-05,2.98845e-05,1.08004,1.08001,0.000205503,0.000221945,1.08023,1.08001,-6.52855e-06,-9.40105e-06,1.43998,1.43999,0.00026896,0.000387319,1.44045,1.44006,-3.57953e-05,-6.44304e-05,1.79991,1.79997,0.0005853,0.000210696,0.360191,0.35998,0.000171231,0.000308222,1.80035,1.80004,1.74184e-05,6.27146e-06,0.360055,0.360049,0.000523702,0.000188523,0.360169,0.35998,-1.63044e-05,-1.17396e-05,0.720018,0.720029,0.000101031,7.27383e-05,0.720033,0.71996,-1.00742e-05,-1.08802e-05,1.08,1.08001,0.000209209,0.000225948,1.08024,1.08001,-9.93982e-05,-0.000143132,1.43985,1.43999,9.4105e-05,0.00013551,1.44012,1.43999,0.000194646,0.000350356,1.80032,1.79997,-8.11842e-05,-5.84549e-05,0.71997,0.720028,0.000176135,0.00031705,1.80036,1.80004,-0.000184335,-0.000132714,0.719828,0.719961,-6.57211e-05,-7.09794e-05,1.07994,1.08001,-0.000125911,-0.000135977,1.07981,1.07994,9.40767e-05,0.000135469,1.44012,1.43999,0.000103698,0.000149332,1.44021,1.44006,8.35511e-06,1.5039e-05,1.79999,1.79997
17,9.35424e-05,0.00101026,10.801,10.8,0.000104301,3.75535e-05,0.360086,0.360049,0.000180806,0.000325458,1.80036,1.80004,-0.000745566,-0.00026844,0.35978,0.360049,0.000668583,0.000240677,0.360221,0.35998,-0.000157826,-0.000113639,0.719916,0.720029,4.0682e-05,2.92895e-05,0.71999,0.719961,0.000195607,0.000211258,1.08022,1.08001,0.000235428,0.000254265,1.08026,1.08001,2.3844e-05,3.43351e-05,1.44002,1.43999,0.000405885,0.000584499,1.44064,1.44006,1.92115e-05,3.45802e-05,1.8,1.79997,0.000417787,0.000150395,0.360131,0.35998,0.000101615,0.000182911,1.80022,1.80004,-7.789e-05,-2.80442e-05,0.360021,0.360049,0.000257474,9.26855e-05,0.360073,0.35998,7.645e-05,5.50462e-05,0.720084,0.720029,0.000108772,7.83113e-05,0.720038,0.71996,9.99486e-06,1.07945e-05,1.08002,1.08001,0.000205063,0.00022147,1.08023,1.08001,-2.5066e-05,-3.60948e-05,1.43995,1.43999,0.000121551,0.000175032,1.44016,1.43999,0.000273875,0.000492966,1.80046,1.79997,-0.000307377,-0.00022132,0.719807,0.720028,0.000159193,0.000286554,1.80033,1.80004,-0.000299033,-0.000215292,0.719746,0.719961,0.000179123,0.000193455,1.0802,1.08001,-7.77507e-05,-8.39662e-05,1.07986,1.07994,0.000110818,0.000159576,1.44015,1.43999,0.000165339,0.000238098,1.4403,1.44006,6.4039e-05,0.000115268,1.80009,1.79997
18,8.76622e-05,0.000946755,10.801,10.8,0.000539606,0.000194285,0.360243,0.360049,0.000144942,0.0002609,1.8003,1.80004,-0.000585696,-0.000210879,0.359838,0.360049,0.000240889,8.67155e-05,0.360067,0.35998,-0.000171505,-0.000123488,0.719906,0.720029,0.000166973,0.000120214,0.720081,0.719961,2.90727e-05,3.13988e-05,1.08004,1.08001,0.000253032,0.000273277,1.08028,1.08001,-1.85901e-05,-2.67696e-05,1.43996,1.43999,0.000280512,0.000403954,1.44046,1.44006,-1.19437e-06,-2.14983e-06,1.79997,1.79997,0.000422479,0.000152084,0.360133,0.35998,0.000192169,0.000345912,1.80038,1.80004,7.54786e-05,2.7176e-05,0.360076,0.360049,0.000301779,0.000108634,0.360089,0.35998,3.75949e-05,2.70695e-05,0.720056,0.720029,0.000124588,8.96983e-05,0.72005,0.71996,0.000110804,0.000119669,1.08013,1.08001,0.000244712,0.000264292,1.08027,1.08001,-6.72482e-05,-9.68367e-05,1.43989,1.43999,9.32152e-05,0.000134229,1.44012,1.43999,0.00029646,0.000533618,1.8005,1.79997,-8.24617e-05,-5.93748e-05,0.719969,0.720028,0.000248553,0.000447405,1.80049,1.80004,-6.83708e-05,-4.92243e-05,0.719912,0.719961,2.07824e-05,2.24452e-05,1.08003,1.08001,-0.000186579,-0.000201495,1.07974,1.07994,0.000107574,0.000154905,1.44014,1.43999,0.000299333,0.000431056,1.44049,1.44006,7.50239e-05,0.000135041,1.80011,1.79997
19,8.76988e-05,0.00094715,10.801,10.8,0.00032701,0.00011774,0.360167,0.360049,0.000178659,0.000321592,1.80036,1.80004,-0.00104014,-0.0003745,0.359674,0.360049,0.000290905,0.00010472,0.360085,0.35998,-0.000175082,-0.000126064,0.719903,0.720029,8.47495e-05,6.10163e-05,0.720022,0.719961,0.000150695,0.000162752,1.08017,1.08001,0.000319883,0.000345477,1.08035,1.08001,6.57764e-05,9.47174e-05,1.44008,1.43999,0.000452515,0.000651648,1.44071,1.44006,-2.50879e-06,-4.51575e-06,1.79997,1.79997,0.000303873,0.000109388,0.36009,0.35998,0.000144072,0.000259336,1.8003,1.80004,3.16927e-05,1.14109e-05,0.36006,0.360049,0.000221589,7.97677e-05,0.36006,0.35998,0.000124587,8.97062e-05,0.720119,0.720029,0.000208655,0.000150223,0.72011,0.71996,0.000114181,0.000123317,1.08013,1.08001,0.000161825,0.000174772,1.08018,1.08001,-8.44003e-05,-0.000121536,1.43987,1.43999,7.81645e-05,0.000112556,1.4401,1.43999,0.000419798,0.000755624,1.80073,1.79997,-0.000278184,-0.000200301,0.719828,0.720028,0.000163639,0.000294557,1.80033,1.80004,-0.000560955,-0.000403865,0.719557,0.719961,0.000242143,0.000261517,1.08027,1.08001,-7.65513e-05,-8.26709e-05,1.07986,1.07994,0.000159151,0.000229175,1.44022,1.43999,0.000204159,0.000294001,1.44035,1.44006,8.13936e-05,0.000146506,1.80012,1.79997
20,9.66842e-05,0.00104419,10.8011,10.8,0.000305765,0.00011009,0.360159,0.360049,0.000206557,0.00037181,1.80041,1.80004,-0.000721489,-0.000259771,0.359789,0.360049,0.00045159,0.000162564,0.360143,0.35998,-7.91794e-05,-5.70115e-05,0.719972,0.720029,2.22793e-05,1.60402e-05,0.719977,0.719961,5.13906e-05,5.55023e-05,1.08006,1.08001,0.000221766,0.000239509,1.08025,1.08001,6.63055e-05,9.54793e-05,1.44009,1.43999,0.000352187,0.00050717,1.44057,1.44006,1.70478e-05,3.06856e-05,1.8,1.79997,0.000241701,8.70076e-05,0.360067,0.35998,0.000199118,0.000358421,1.8004,1.80004,-0.000215031,-7.74216e-05,0.359971,0.360049,0.000348906,0.000125599,0.360106,0.35998,0.000165246,0.000118982,0.720148,0.720029,0.0002751,0.000198061,0.720158,0.71996,4.89113e-05,5.28247e-05,1.08006,1.08001,0.000366919,0.000396276,1.08041,1.08001,-6.46967e-05,-9.31626e-05,1.4399,1.43999,8.9956e-05,0.000129536,1.44012,1.43999,0.00036994,0.000665881,1.80064,1.79997,-0.00028114,-0.000202429,0.719826,0.720028,0.000306221,0.00055121,1.80059,1.80004,-5.93375e-05,-4.27207e-05,0.719918,0.719961,9.84112e-05,0.000106285,1.08012,1.08001,-0.000193943,-0.000209448,1.07973,1.07994,0.000133219,0.000191834,1.44018,1.43999,0.000236574,0.00034068,1.4404,1.44006,5.1152e-05,9.20721e-05,1.80006,1.79997
21,0.000102661,0.00110874,10.8011,10.8,0.000195742,7.04766e-05,0.360119,0.360049,0.000157045,0.000282687,1.80032,1.80004,-0.000818701,-0.000294773,0.359754,0.360049,0.000219701,7.9088e-05,0.360059,0.35998,-0.00019864,-0.000143026,0.719886,0.720029,0.000105141,7.56972e-05,0.720037,0.719961,1.96242e-05,2.11944e-05,1.08003,1.08001,0.000304551,0.000328918,1.08034,1.08001,-1.54087e-05,-2.21884e-05,1.43997,1.43999,0.000378231,0.000544675,1.4406,1.44006,1.43256e-05,2.57856e-05,1.8,1.79997,0.000286027,0.000102964,0.360083,0.35998,0.000183653,0.000330582,1.80037,1.80004,-0.000298122,-0.000107338,0.359942,0.360049,0.00038222,0.000137592,0.360118,0.35998,0.000169996,0.000122402,0.720152,0.720029,0.000294188,0.000211804,0.720172,0.71996,0.000101243,0.000109343,1.08012,1.08001,0.000348956,0.000376876,1.08039,1.08001,-2.78372e-05,-4.00853e-05,1.43995,1.43999,6.35785e-05,9.15524e-05,1.44008,1.43999,0.000469705,0.000845455,1.80082,1.79997,-0.000184225,-0.000132647,0.719896,0.720028,0.000215199,0.000387367,1.80043,1.80004,-0.000514801,-0.000370636,0.71959,0.719961,0.000220167,0.000237782,1.08025,1.08001,-0.000159632,-0.000172393,1.07977,1.07994,0.000177001,0.000254879,1.44024,1.43999,0.000177548,0.000255679,1.44031,1.44006,1.22667e-05,2.20796e-05,1.79999,1.79997
22,0.000115631,0.00124882,10.8013,10.8,0.000251527,9.05621e-05,0.360139,0.360049,0.000221792,0.000399234,1.80044,1.80004,-0.000419651,-0.000151095,0.359898,0.360049,0.000560017,0.000201595,0.360182,0.35998,-0.000260242,-0.000187382,0.719842,0.720029,0.000149422,0.000107578,0.720068,0.719961,0.000237302,0.000256288,1.08027,1.08001,0.000353612,0.000381904,1.08039,1.08001,6.49921e-05,9.3588e-05,1.44008,1.43999,0.000356911,0.000513973,1.44057,1.44006,5.16108e-05,9.28979e-05,1.80006,1.79997,0.000516249,0.000185839,0.360166,0.35998,0.000158448,0.000285213,1.80032,1.80004,-0.000218084,-7.8521e-05,0.35997,0.360049,0.000619625,0.000223053,0.360204,0.35998,8.40777e-05,6.05384e-05,0.72009,0.720029,0.000361779,0.000260466,0.720221,0.71996,0.000115545,0.00012479,1.08013,1.08001,0.000206248,0.00022275,1.08023,1.08001,1.78953e-05,2.5769e-05,1.44002,1.43999,0.000157829,0.000227272,1.44022,1.43999,0.000408832,0.000735886,1.80071,1.79997,-0.000398939,-0.000287247,0.719741,0.720028,0.000300786,0.000541427,1.80058,1.80004,-0.000257869,-0.000185656,0.719775,0.719961,0.000177337,0.000191525,1.0802,1.08001,-0.000135539,-0.000146374,1.07979,1.07994,0.000155182,0.00022346,1.44021,1.43999,0.000150703,0.000217021,1.44027,1.44006,7.65458e-05,0.00013778,1.80011,1.79997
23,0.000129009,0.0013933,10.8014,10.8,0.000296997,0.000106933,0.360156,0.360049,0.000242684,0.000436841,1.80047,1.80004,-0.000586124,-0.000211033,0.359838,0.360049,0.000877029,0.000315713,0.360296,0.35998,-9.67578e-05,-6.96685e-05,0.71996,0.720029,0.000163383,0.00011763,0.720078,0.719961,9.25178e-05,9.99201e-05,1.08011,1.08001,0.000415004,0.000448208,1.08046,1.08001,-2.41737e-05,-3.48098e-05,1.43996,1.43999,0.000362394,0.000521869,1.44058,1.44006,3.8044e-05,6.8478e-05,1.80004,1.79997,0.000443915,0.000159801,0.36014,0.35998,0.000168501,0.000303308,1.80034,1.80004,-0.000343038,-0.000123511,0.359925,0.360049,0.00030656,0.000110356,0.360091,0.35998,2.34381e-05,1.68761e-05,0.720046,0.720029,0.000204811,0.000147456,0.720107,0.71996,2.86286e-05,3.09191e-05,1.08004,1.08001,0.000302502,0.000326705,1.08034,1.08001,2.39145e-05,3.44367e-05,1.44002,1.43999,8.38839e-05,0.000120792,1.44011,1.43999,0.000514485,0.000926058,1.8009,1.79997,-0.000252741,-0.000181981,0.719846,0.720028,0.000272599,0.000490688,1.80053,1.80004,-0.000522294,-0.000376031,0.719585,0.719961,0.000219693,0.00023727,1.08025,1.08001,-0.000141968,-0.000153317,1.07979,1.07994,0.000139493,0.000200869,1.44019,1.43999,0.000171231,0.000246582,1.4403,1.44006,7.45396e-05,0.000134169,1.8001,1.79997
24,0.000128407,0.0013868,10.8014,10.8,0.000336991,0.000121333,0.36017,0.360049,0.00018967,0.000341414,1.80038,1.80004,-0.000822486,-0.000296135,0.359753,0.360049,0.000956368,0.000344274,0.360325,0.35998,-7.77008e-05,-5.59469e-05,0.719973,0.720029,0.000172466,0.000124169,0.720085,0.719961,0.000155031,0.000167435,1.08018,1.08001,0.0003643,0.000393447,1.0804,1.08001,-1.15409e-05,-1.66188e-05,1.43997,1.43999,0.000419154,0.000603606,1.44066,1.44006,8.41306e-05,0.000151433,1.80012,1.79997,0.000104471,3.76074e-05,0.360018,0.35998,0.00019309,0.000347569,1.80039,1.80004,-0.00023106,-8.31929e-05,0.359966,0.360049,0.000334693,0.000120483,0.360101,0.35998,0.000135117,9.7288e-05,0.720127,0.720029,0.000201266,0.000144903,0.720105,0.71996,7.88497e-05,8.51584e-05,1.08009,1.08001,0.000223741,0.000241642,1.08025,1.08001,-4.34079e-05,-6.25069e-05,1.43993,1.43999,0.000113377,0.000163262,1.44015,1.43999,0.000447904,0.000806214,1.80078,1.79997,-0.000463318,-0.000333603,0.719695,0.720028,0.000332565,0.000598631,1.80064,1.80004,-0.000287432,-0.00020694,0.719754,0.719961,0.00018071,0.000195169,1.0802,1.08001,-0.000200518,-0.000216548,1.07972,1.07994,0.000214337,0.000308643,1.4403,1.43999,0.000194028,0.000279411,1.44034,1.44006,7.46427e-05,0.000134355,1.8001,1.79997
25,0.000146703,0.0015844,10.8016,10.8,0.000584052,0.000210287,0.360259,0.360049,0.00024555,0.000441999,1.80048,1.80004,-0.000831287,-0.000299304,0.35975,0.360049,0.00103236,0.000371628,0.360352,0.35998,-0.00014758,-0.000106262,0.719923,0.720029,0.000517978,0.000372924,0.720334,0.719961,9.10306e-05,9.83139e-05,1.08011,1.08001,0.000408934,0.000441652,1.08045,1.08001,-2.35488e-05,-3.391e-05,1.43996,1.43999,0.000433125,0.000623725,1.44068,1.44006,8.08267e-05,0.000145486,1.80011,1.79997,0.00042829,0.000154176,0.360135,0.35998,0.000159442,0.000287002,1.80033,1.80004,-0.000600039,-0.000216043,0.359833,0.360049,0.000303724,0.000109335,0.36009,0.35998,7.15352e-05,5.15075e-05,0.720081,0.720029,8.42226e-05,6.06369e-05,0.720021,0.71996,-2.10334e-05,-2.27162e-05,1.07999,1.08001,0.000291536,0.000314862,1.08032,1.08001,-3.62241e-05,-5.21624e-05,1.43994,1.43999,0.000155648,0.000224131,1.44021,1.43999,0.000526537,0.000947751,1.80092,1.79997,-7.3088e-05,-5.26254e-05,0.719976,0.720028,0.00035007,0.000630139,1.80067,1.80004,-0.000361593,-0.000260333,0.719701,0.719961,0.000126046,0.000136131,1.08015,1.08001,-0.000105419,-0.000113847,1.07983,1.07994,0.000139764,0.000201258,1.44019,1.43999,0.000210525,0.000303168,1.44036,1.44006,3.69423e-05,6.6495e-05,1.80004,1.79997
26,0.000152142,0.00164314,10.8017,10.8,0.000503923,0.000181437,0.36023,0.360049,0.000248643,0.000447567,1.80049,1.80004,-0.000973056,-0.000350348,0.359699,0.360049,0.000846919,0.000304874,0.360285,0.35998,-0.000198767,-0.000143118,0.719886,0.720029,0.000456162,0.000328419,0.720289,0.719961,0.000185181,0.000199997,1.08021,1.08001,0.000480726,0.000519188,1.08053,1.08001,4.12631e-05,5.94184e-05,1.44005,1.43999,0.000506706,0.000729686,1.44079,1.44006,0.000124056,0.000223297,1.80019,1.79997,0.000292164,0.000105173,0.360086,0.35998,0.000210888,0.000379607,1.80042,1.80004,-0.000218224,-7.85712e-05,0.35997,0.360049,0.000761218,0.000274024,0.360254,0.35998,7.76265e-05,5.58933e-05,0.720085,0.720029,0.000199475,0.000143614,0.720104,0.71996,0.000172136,0.000185908,1.08019,1.08001,0.000226804,0.000244951,1.08025,1.08001,-0.000105195,-0.00015148,1.43984,1.43999,0.000108734,0.000156576,1.44015,1.43999,0.000559821,0.00100766,1.80098,1.79997,-0.000287883,-0.000207284,0.719821,0.720028,0.000340595,0.000613085,1.80065,1.80004,-0.000553792,-0.000398708,0.719562,0.719961,0.000344889,0.000372483,1.08038,1.08001,-0.000173166,-0.000187009,1.07975,1.07994,0.000162245,0.000233631,1.44022,1.43999,0.000208614,0.000300416,1.44036,1.44006,9.06774e-05,0.000163217,1.80013,1.79997
