"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
79,0.00676527,0.0400135,5.95455,5.91454,0.00683824,0.0121335,1.7865,1.77436,0.00675822,0.023983,3.57271,3.54872,-0.00286109,-0.00507661,1.76929,1.77436,-0.00318973,-0.00188658,0.589567,0.591454,-0.00261631,-0.00257904,0.983177,0.985756,-0.00282148,-0.00389381,1.37617,1.38006
80,0.00698025,0.0412849,5.95582,5.91454,0.00704064,0.0124926,1.78685,1.77436,0.00698158,0.0247757,3.5735,3.54872,-0.00295174,-0.00523746,1.76912,1.77436,-0.00329669,-0.00194984,0.589504,0.591454,-0.00275423,-0.002715,0.983041,0.985756,-0.00291084,-0.00401713,1.37604,1.38006
81,0.00717796,0.0424543,5.95699,5.91454,0.00726369,0.0128884,1.78725,1.77436,0.00716469,0.0254255,3.57415,3.54872,-0.0030711,-0.00544924,1.76891,1.77436,-0.00341448,-0.00201951,0.589434,0.591454,-0.00275478,-0.00271555,0.983041,0.985756,-0.00299909,-0.00413892,1.37592,1.38006
82,0.00740336,0.0437875,5.95833,5.91454,0.00743462,0.0131917,1.78755,1.77436,0.00741813,0.0263249,3.57505,3.54872,-0.00315684,-0.00560137,1.76876,1.77436,-0.00341085,-0.00201736,0.589436,0.591454,-0.00286414,-0.00282335,0.982933,0.985756,-0.00306064,-0.00422387,1.37584,1.38006
83,0.0076094,0.0450061,5.95955,5.91454,0.00762186,0.0135239,1.78789,1.77436,0.00763752,0.0271035,3.57583,3.54872,-0.00325373,-0.0057733,1.76859,1.77436,-0.00357213,-0.00211275,0.589341,0.591454,-0.0030007,-0.00295796,0.982798,0.985756,-0.00317165,-0.00437706,1.37568,1.38006
84,0.00781359,0.0462138,5.96075,5.91454,0.00785032,0.0139293,1.78829,1.77436,0.00782937,0.0277843,3.57651,3.54872,-0.00332512,-0.00589996,1.76846,1.77436,-0.00366612,-0.00216834,0.589285,0.591454,-0.00308388,-0.00303996,0.982716,0.985756,-0.00325292,-0.00448923,1.37557,1.38006
85,0.00804075,0.0475573,5.9621,5.91454,0.00806958,0.0143183,1.78868,1.77436,0.00805107,0.028571,3.57729,3.54872,-0.00346428,-0.00614689,1.76821,1.77436,-0.00383799,-0.00226999,0.589184,0.591454,-0.00319141,-0.00314596,0.98261,0.985756,-0.00343244,-0.00473697,1.37532,1.38006
86,0.00822167,0.0486274,5.96317,5.91454,0.00827803,0.0146882,1.78905,1.77436,0.00825098,0.0292804,3.578,3.54872,-0.00353355,-0.0062698,1.76809,1.77436,-0.00375629,-0.00222167,0.589232,0.591454,-0.00330045,-0.00325344,0.982503,0.985756,-0.00354093,-0.00488669,1.37517,1.38006
87,0.00843813,0.0499077,5.96445,5.91454,0.00849669,0.0150762,1.78944,1.77436,0.00846741,0.0300485,3.57877,3.54872,-0.00362002,-0.00642323,1.76794,1.77436,-0.00398125,-0.00235472,0.589099,0.591454,-0.00335814,-0.00331031,0.982446,0.985756,-0.00356433,-0.00491899,1.37514,1.38006
88,0.00864803,0.0511491,5.96569,5.91454,0.00872802,0.0154867,1.78985,1.77436,0.00867757,0.0307943,3.57952,3.54872,-0.00375093,-0.00665551,1.76771,1.77436,-0.00404118,-0.00239017,0.589064,0.591454,-0.00349288,-0.00344313,0.982313,0.985756,-0.00370707,-0.00511598,1.37494,1.38006
89,0.00884384,0.0523073,5.96685,5.91454,0.00896415,0.0159056,1.79027,1.77436,0.00889552,0.0315677,3.58029,3.54872,-0.00384328,-0.00681937,1.76754,1.77436,-0.00417025,-0.00246651,0.588987,0.591454,-0.00358948,-0.00353835,0.982218,0.985756,-0.00379857,-0.00524225,1.37482,1.38006
90,0.00905773,0.0535723,5.96811,5.91454,0.00912231,0.0161863,1.79055,1.77436,0.00908452,0.0322384,3.58096,3.54872,-0.00398716,-0.00707467,1.76729,1.77436,-0.00416879,-0.00246565,0.588988,0.591454,-0.00371753,-0.00366458,0.982092,0.985756,-0.00388605,-0.00536298,1.3747,1.38006
91,0.00927088,0.054833,5.96937,5.91454,0.00930846,0.0165166,1.79088,1.77436,0.0093282,0.0331032,3.58183,3.54872,-0.00402117,-0.00713501,1.76723,1.77436,-0.00441671,-0.00261228,0.588841,0.591454,-0.00380184,-0.00374768,0.982009,0.985756,-0.00401964,-0.00554734,1.37451,1.38006
92,0.00949418,0.0561537,5.97069,5.91454,0.0095223,0.016896,1.79126,1.77436,0.0095298,0.0338186,3.58254,3.54872,-0.00416677,-0.00739335,1.76697,1.77436,-0.00443676,-0.00262414,0.58883,0.591454,-0.00383343,-0.00377883,0.981978,0.985756,-0.0040246,-0.00555418,1.37451,1.38006
93,0.00970658,0.0574099,5.97195,5.91454,0.00974526,0.0172916,1.79165,1.77436,0.00978128,0.0347111,3.58343,3.54872,-0.00422674,-0.00749976,1.76686,1.77436,-0.00461846,-0.0027316,0.588722,0.591454,-0.00392745,-0.00387151,0.981885,0.985756,-0.00417144,-0.00575683,1.3743,1.38006
94,0.00991674,0.0586529,5.97319,5.91454,0.00992684,0.0176138,1.79198,1.77436,0.00998101,0.0354198,3.58414,3.54872,-0.00437561,-0.00776391,1.7666,1.77436,-0.00466371,-0.00275837,0.588695,0.591454,-0.00406871,-0.00401076,0.981746,0.985756,-0.00424441,-0.00585754,1.3742,1.38006
95,0.0101114,0.0598041,5.97434,5.91454,0.0101405,0.0179929,1.79235,1.77436,0.0101897,0.0361604,3.58488,3.54872,-0.00447566,-0.00794145,1.76642,1.77436,-0.00481573,-0.00284828,0.588606,0.591454,-0.00421719,-0.00415713,0.981599,0.985756,-0.00443631,-0.00612237,1.37394,1.38006
96,0.0103429,0.0611736,5.97571,5.91454,0.0104051,0.0184624,1.79282,1.77436,0.010389,0.0368676,3.58559,3.54872,-0.00457307,-0.00811427,1.76625,1.77436,-0.00492541,-0.00291315,0.588541,0.591454,-0.00427711,-0.00421618,0.98154,0.985756,-0.00443324,-0.00611813,1.37394,1.38006
97,0.0105458,0.0623734,5.97691,5.91454,0.010592,0.018794,1.79316,1.77436,0.0105993,0.0376138,3.58634,3.54872,-0.0046561,-0.0082616,1.7661,1.77436,-0.00500543,-0.00296048,0.588493,0.591454,-0.00437669,-0.00431435,0.981442,0.985756,-0.00451403,-0.00622963,1.37383,1.38006
98,0.0107541,0.0636058,5.97815,5.91454,0.0107468,0.0190687,1.79343,1.77436,0.0107849,0.0382726,3.587,3.54872,-0.00475521,-0.00843747,1.76592,1.77436,-0.00504254,-0.00298243,0.588471,0.591454,-0.00444478,-0.00438147,0.981375,0.985756,-0.00461562,-0.00636983,1.37369,1.38006
99,0.0109704,0.064885,5.97942,5.91454,0.0110055,0.0195278,1.79389,1.77436,0.0110267,0.0391308,3.58785,3.54872,-0.00484777,-0.00860169,1.76576,1.77436,-0.00522062,-0.00308775,0.588366,0.591454,-0.00463878,-0.00457271,0.981184,0.985756,-0.00471041,-0.00650064,1.37356,1.38006
100,0.0111711,0.0660722,5.98061,5.91454,0.0111213,0.0197333,1.79409,1.77436,0.0111851,0.0396928,3.58842,3.54872,-0.00494841,-0.00878027,1.76558,1.77436,-0.00533655,-0.00315632,0.588297,0.591454,-0.00458618,-0.00452086,0.981236,0.985756,-0.00483036,-0.00666619,1.37339,1.38006
101,0.0113526,0.0671457,5.98169,5.91454,0.0113752,0.0201837,1.79455,1.77436,0.0114301,0.0405624,3.58929,3.54872,-0.00503765,-0.00893862,1.76542,1.77436,-0.00530331,-0.00313666,0.588317,0.591454,-0.0047833,-0.00471517,0.981041,0.985756,-0.00498445,-0.00687883,1.37318,1.38006
102,0.0115662,0.0684085,5.98295,5.91454,0.0116233,0.020624,1.79499,1.77436,0.0116539,0.0413565,3.59008,3.54872,-0.00516883,-0.00917137,1.76519,1.77436,-0.00540651,-0.0031977,0.588256,0.591454,-0.00487903,-0.00480954,0.980947,0.985756,-0.00501874,-0.00692616,1.37313,1.38006
103,0.0117751,0.0696443,5.98418,5.91454,0.0118418,0.0210116,1.79537,1.77436,0.0118572,0.042078,3.5908,3.54872,-0.00522561,-0.00927212,1.76509,1.77436,-0.00559811,-0.00331103,0.588143,0.591454,-0.00493652,-0.00486621,0.98089,0.985756,-0.00514173,-0.00709589,1.37296,1.38006
104,0.0120007,0.0709786,5.98552,5.91454,0.0120609,0.0214005,1.79576,1.77436,0.0120778,0.0428608,3.59158,3.54872,-0.00533151,-0.00946003,1.7649,1.77436,-0.00575871,-0.00340601,0.588048,0.591454,-0.00502248,-0.00495094,0.980805,0.985756,-0.00525587,-0.00725341,1.37281,1.38006
105,0.0122103,0.0722181,5.98676,5.91454,0.0121542,0.0215659,1.79593,1.77436,0.0123021,0.0436569,3.59238,3.54872,-0.00543289,-0.00963991,1.76472,1.77436,-0.00578254,-0.00342011,0.588034,0.591454,-0.00510427,-0.00503157,0.980725,0.985756,-0.00529602,-0.00730882,1.37275,1.38006
106,0.0124003,0.0733418,5.98788,5.91454,0.0124121,0.0220235,1.79639,1.77436,0.0125004,0.0443606,3.59308,3.54872,-0.00556186,-0.00986876,1.76449,1.77436,-0.00580295,-0.00343218,0.588022,0.591454,-0.00525928,-0.00518437,0.980572,0.985756,-0.00543951,-0.00750685,1.37255,1.38006
107,0.0126133,0.0746018,5.98914,5.91454,0.0126225,0.022397,1.79676,1.77436,0.0127198,0.0451392,3.59386,3.54872,-0.00564952,-0.0100243,1.76434,1.77436,-0.00581766,-0.00344088,0.588013,0.591454,-0.00537581,-0.00529924,0.980457,0.985756,-0.00551783,-0.00761493,1.37244,1.38006
108,0.0128318,0.0758941,5.99043,5.91454,0.0127752,0.0226678,1.79703,1.77436,0.0129278,0.0458773,3.5946,3.54872,-0.00575159,-0.0102054,1.76416,1.77436,-0.00611128,-0.00361454,0.587839,0.591454,-0.00551727,-0.00543868,0.980318,0.985756,-0.00560242,-0.00773167,1.37233,1.38006
109,0.0130349,0.0770955,5.99163,5.91454,0.0130473,0.0231506,1.79751,1.77436,0.0131397,0.0466292,3.59535,3.54872,-0.00581834,-0.0103238,1.76404,1.77436,-0.00619796,-0.00366581,0.587788,0.591454,-0.00559949,-0.00551973,0.980237,0.985756,-0.00569596,-0.00786077,1.3722,1.38006
110,0.0132435,0.0783292,5.99287,5.91454,0.0132375,0.0234881,1.79785,1.77436,0.0133289,0.0473005,3.59602,3.54872,-0.00589717,-0.0104637,1.7639,1.77436,-0.00615395,-0.00363978,0.587814,0.591454,-0.00565684,-0.00557626,0.98018,0.985756,-0.00579288,-0.00799452,1.37206,1.38006
111,0.0134502,0.0795516,5.99409,5.91454,0.0134539,0.0238722,1.79823,1.77436,0.0135588,0.0481164,3.59684,3.54872,-0.00606565,-0.0107627,1.7636,1.77436,-0.00637719,-0.00377182,0.587682,0.591454,-0.00581909,-0.0057362,0.98002,0.985756,-0.00590653,-0.00815137,1.37191,1.38006
112,0.0136566,0.0807727,5.99531,5.91454,0.0137095,0.0243257,1.79869,1.77436,0.013761,0.0488339,3.59756,3.54872,-0.00612684,-0.0108712,1.76349,1.77436,-0.00638181,-0.00377455,0.587679,0.591454,-0.00585697,-0.00577354,0.979983,0.985756,-0.00597852,-0.00825071,1.37181,1.38006
113,0.0138792,0.0820891,5.99663,5.91454,0.0138687,0.0246081,1.79897,1.77436,0.013995,0.0496644,3.59839,3.54872,-0.00619691,-0.0109956,1.76337,1.77436,-0.00658274,-0.00389339,0.58756,0.591454,-0.00596902,-0.005884,0.979872,0.985756,-0.0060342,-0.00832756,1.37173,1.38006
114,0.0140801,0.0832772,5.99782,5.91454,0.0140846,0.0249911,1.79935,1.77436,0.0141873,0.0503469,3.59907,3.54872,-0.00634165,-0.0112524,1.76311,1.77436,-0.00667622,-0.00394868,0.587505,0.591454,-0.00606466,-0.00597828,0.979778,0.985756,-0.0061889,-0.00854105,1.37152,1.38006
115,0.0142863,0.0844969,5.99904,5.91454,0.0143044,0.0253811,1.79974,1.77436,0.0144218,0.0511789,3.5999,3.54872,-0.00642643,-0.0114028,1.76296,1.77436,-0.00677362,-0.00400628,0.587448,0.591454,-0.00613333,-0.00604597,0.97971,0.985756,-0.00626272,-0.00864292,1.37142,1.38006
116,0.014495,0.085731,6.00027,5.91454,0.014554,0.025824,1.80019,1.77436,0.0146166,0.0518701,3.60059,3.54872,-0.00650294,-0.0115386,1.76282,1.77436,-0.00689176,-0.00407616,0.587378,0.591454,-0.0061993,-0.006111,0.979645,0.985756,-0.00632949,-0.00873507,1.37132,1.38006
117,0.0147118,0.0870136,6.00155,5.91454,0.0146822,0.0260515,1.80041,1.77436,0.0148077,0.0525485,3.60127,3.54872,-0.00661277,-0.0117334,1.76263,1.77436,-0.00695268,-0.00411219,0.587342,0.591454,-0.00629567,-0.006206,0.97955,0.985756,-0.00639362,-0.00882358,1.37124,1.38006
118,0.0149207,0.0882489,6.00279,5.91454,0.0148812,0.0264046,1.80077,1.77436,0.0150317,0.0533433,3.60207,3.54872,-0.00668152,-0.0118554,1.76251,1.77436,-0.00703021,-0.00415805,0.587296,0.591454,-0.00634873,-0.0062583,0.979498,0.985756,-0.0065616,-0.00905539,1.371,1.38006
119,0.0151177,0.0894144,6.00395,5.91454,0.0151503,0.0268822,1.80124,1.77436,0.0151932,0.0539166,3.60264,3.54872,-0.00678026,-0.0120306,1.76233,1.77436,-0.00716812,-0.00423961,0.587214,0.591454,-0.00652877,-0.00643578,0.979321,0.985756,-0.00662552,-0.00914361,1.37092,1.38006
120,0.0153193,0.0906066,6.00515,5.91454,0.0153899,0.0273073,1.80167,1.77436,0.0154295,0.054755,3.60348,3.54872,-0.00686375,-0.0121788,1.76218,1.77436,-0.00727077,-0.00430033,0.587153,0.591454,-0.00657248,-0.00647886,0.979278,0.985756,-0.00669938,-0.00924554,1.37081,1.38006
121,0.0155492,0.0919665,6.00651,5.91454,0.0155111,0.0275224,1.80188,1.77436,0.0156322,0.0554743,3.6042,3.54872,-0.00694374,-0.0123207,1.76204,1.77436,-0.0073506,-0.00434754,0.587106,0.591454,-0.00660308,-0.00650903,0.979247,0.985756,-0.00679424,-0.00937646,1.37068,1.38006
122,0.0157376,0.0930808,6.00762,5.91454,0.0157509,0.0279477,1.80231,1.77436,0.0158529,0.0562576,3.60498,3.54872,-0.00702783,-0.0124699,1.76189,1.77436,-0.00743257,-0.00439602,0.587058,0.591454,-0.00672079,-0.00662506,0.979131,0.985756,-0.00692889,-0.00956228,1.3705,1.38006
123,0.0159547,0.0943645,6.0089,5.91454,0.0159735,0.0283427,1.8027,1.77436,0.0160427,0.0569311,3.60565,3.54872,-0.00716259,-0.012709,1.76165,1.77436,-0.007457,-0.00441047,0.587043,0.591454,-0.00682317,-0.00672598,0.97903,0.985756,-0.00703975,-0.00971527,1.37034,1.38006
124,0.0161548,0.095548,6.01009,5.91454,0.016135,0.0286292,1.80299,1.77436,0.0162534,0.0576787,3.6064,3.54872,-0.00723207,-0.0128323,1.76153,1.77436,-0.00760495,-0.00449797,0.586956,0.591454,-0.00689339,-0.00679521,0.978961,0.985756,-0.00712582,-0.00983405,1.37023,1.38006
125,0.016365,0.0967915,6.01133,5.91454,0.0163339,0.0289823,1.80334,1.77436,0.0164848,0.0585,3.60722,3.54872,-0.00732782,-0.0130022,1.76136,1.77436,-0.00776758,-0.00459417,0.58686,0.591454,-0.0070079,-0.00690809,0.978848,0.985756,-0.00720802,-0.00994749,1.37011,1.38006
126,0.0165697,0.0980019,6.01254,5.91454,0.0165592,0.0293819,1.80374,1.77436,0.0167041,0.0592783,3.608,3.54872,-0.00743215,-0.0131873,1.76117,1.77436,-0.00796867,-0.0047131,0.586741,0.591454,-0.0070537,-0.00695323,0.978803,0.985756,-0.00730108,-0.0100759,1.36998,1.38006
127,0.0167992,0.0993595,6.0139,5.91454,0.0167368,0.0296972,1.80406,1.77436,0.0168793,0.0598999,3.60862,3.54872,-0.00751147,-0.0133281,1.76103,1.77436,-0.00799561,-0.00472904,0.586725,0.591454,-0.00721831,-0.0071155,0.978641,0.985756,-0.00743007,-0.0102539,1.36981,1.38006
128,0.0170141,0.10063,6.01517,5.91454,0.0169573,0.0300883,1.80445,1.77436,0.0171126,0.0607279,3.60945,3.54872,-0.0076251,-0.0135297,1.76083,1.77436,-0.00805836,-0.00476615,0.586688,0.591454,-0.00726098,-0.00715756,0.978599,0.985756,-0.00753109,-0.0103934,1.36967,1.38006
129,0.0172397,0.101965,6.0165,5.91454,0.0172374,0.0305854,1.80495,1.77436,0.0173397,0.0615339,3.61026,3.54872,-0.00768369,-0.0136337,1.76073,1.77436,-0.00813344,-0.00481056,0.586643,0.591454,-0.00737922,-0.00727412,0.978482,0.985756,-0.00753409,-0.0103975,1.36966,1.38006
130,0.0174098,0.102971,6.01751,5.91454,0.0173454,0.0307769,1.80514,1.77436,0.0175018,0.0621089,3.61083,3.54872,-0.00780338,-0.013846,1.76052,1.77436,-0.00826568,-0.00488877,0.586565,0.591454,-0.0074738,-0.00736735,0.978389,0.985756,-0.00765617,-0.010566,1.36949,1.38006
131,0.0176276,0.104259,6.0188,5.91454,0.0176147,0.0312548,1.80562,1.77436,0.0177292,0.0629161,3.61164,3.54872,-0.00791073,-0.0140365,1.76033,1.77436,-0.00835153,-0.00493954,0.586514,0.591454,-0.00748422,-0.00737762,0.978379,0.985756,-0.00772933,-0.0106669,1.36939,1.38006
132,0.0178299,0.105455,6.01999,5.91454,0.0178281,0.0316336,1.806,1.77436,0.0179389,0.0636603,3.61238,3.54872,-0.00800788,-0.0142089,1.76015,1.77436,-0.00850672,-0.00503133,0.586422,0.591454,-0.00763806,-0.00752927,0.978227,0.985756,-0.0078322,-0.0108089,1.36925,1.38006
133,0.0180331,0.106658,6.0212,5.91454,0.0180325,0.0319962,1.80636,1.77436,0.0181586,0.0644397,3.61316,3.54872,-0.00809487,-0.0143632,1.76,1.77436,-0.0086549,-0.00511897,0.586335,0.591454,-0.00771488,-0.00760499,0.978151,0.985756,-0.00794278,-0.0109615,1.3691,1.38006
134,0.018256,0.107976,6.02251,5.91454,0.0181635,0.0322286,1.80659,1.77436,0.0183557,0.0651392,3.61386,3.54872,-0.00818293,-0.0145195,1.75984,1.77436,-0.00878138,-0.00519378,0.58626,0.591454,-0.0077813,-0.00767047,0.978086,0.985756,-0.00805372,-0.0111146,1.36894,1.38006
135,0.0184669,0.109223,6.02376,5.91454,0.0184065,0.0326599,1.80702,1.77436,0.0185977,0.065998,3.61472,3.54872,-0.00823252,-0.0146075,1.75975,1.77436,-0.0088764,-0.00524998,0.586204,0.591454,-0.0078941,-0.00778166,0.977975,0.985756,-0.00814518,-0.0112408,1.36882,1.38006
136,0.0186463,0.110284,6.02482,5.91454,0.0186022,0.0330071,1.80737,1.77436,0.018765,0.0665918,3.61531,3.54872,-0.00839803,-0.0149011,1.75946,1.77436,-0.00894482,-0.00529044,0.586163,0.591454,-0.007965,-0.00785155,0.977905,0.985756,-0.00824925,-0.0113844,1.36867,1.38006
137,0.018886,0.111702,6.02624,5.91454,0.0188004,0.0333586,1.80772,1.77436,0.0190064,0.0674484,3.61617,3.54872,-0.00852231,-0.0151217,1.75924,1.77436,-0.0091006,-0.00538259,0.586071,0.591454,-0.00812294,-0.00800724,0.977749,0.985756,-0.00836621,-0.0115459,1.36851,1.38006
138,0.0189989,0.11237,6.02691,5.91454,0.0188999,0.0335353,1.8079,1.77436,0.0190882,0.0677388,3.61646,3.54872,-0.00858562,-0.015234,1.75913,1.77436,-0.00907881,-0.0053697,0.586084,0.591454,-0.00806816,-0.00795324,0.977803,0.985756,-0.00841128,-0.0116081,1.36845,1.38006
139,0.0193045,0.114177,6.02872,5.91454,0.0192644,0.0341821,1.80854,1.77436,0.0194482,0.0690164,3.61774,3.54872,-0.00868847,-0.0154165,1.75895,1.77436,-0.00920125,-0.00544211,0.586012,0.591454,-0.00828376,-0.00816577,0.977591,0.985756,-0.00856678,-0.0118227,1.36824,1.38006
140,0.0194764,0.115194,6.02973,5.91454,0.0194156,0.0344504,1.80881,1.77436,0.0195716,0.0694543,3.61818,3.54872,-0.00876634,-0.0155546,1.75881,1.77436,-0.00927337,-0.00548477,0.585969,0.591454,-0.00830841,-0.00819007,0.977566,0.985756,-0.00860513,-0.0118756,1.36818,1.38006
141,0.0197103,0.116577,6.03112,5.91454,0.0196699,0.0349015,1.80926,1.77436,0.01987,0.070513,3.61924,3.54872,-0.00884224,-0.0156893,1.75867,1.77436,-0.00930735,-0.00550487,0.585949,0.591454,-0.00836073,-0.00824164,0.977515,0.985756,-0.00869576,-0.0120007,1.36806,1.38006
142,0.0199092,0.117754,6.03229,5.91454,0.0198844,0.035282,1.80964,1.77436,0.0200684,0.0712171,3.61994,3.54872,-0.00892261,-0.0158319,1.75853,1.77436,-0.00927699,-0.00548691,0.585967,0.591454,-0.00852093,-0.00839956,0.977357,0.985756,-0.00885005,-0.0122136,1.36785,1.38006
143,0.0201105,0.118944,6.03348,5.91454,0.0201197,0.0356997,1.81006,1.77436,0.0202311,0.0717946,3.62052,3.54872,-0.00900572,-0.0159794,1.75838,1.77436,-0.00956076,-0.00565475,0.585799,0.591454,-0.00863582,-0.00851282,0.977244,0.985756,-0.00886744,-0.0122376,1.36782,1.38006
144,0.0203251,0.120214,6.03475,5.91454,0.020307,0.036032,1.81039,1.77436,0.0204747,0.0726591,3.62138,3.54872,-0.00910267,-0.0161514,1.75821,1.77436,-0.00969036,-0.0057314,0.585722,0.591454,-0.00870575,-0.00858175,0.977175,0.985756,-0.00902558,-0.0124558,1.3676,1.38006
145,0.0205537,0.121566,6.0361,5.91454,0.0205378,0.0364415,1.8108,1.77436,0.0206671,0.0733419,3.62206,3.54872,-0.00923582,-0.0163877,1.75797,1.77436,-0.00966332,-0.00571541,0.585738,0.591454,-0.00880304,-0.00867765,0.977079,0.985756,-0.00900094,-0.0124218,1.36764,1.38006
146,0.0207687,0.122837,6.03738,5.91454,0.0207511,0.0368199,1.81118,1.77436,0.0208843,0.0741125,3.62284,3.54872,-0.00927438,-0.0164561,1.75791,1.77436,-0.00992557,-0.00587052,0.585583,0.591454,-0.00892698,-0.00879983,0.976957,0.985756,-0.00914864,-0.0126257,1.36743,1.38006
147,0.0209725,0.124042,6.03858,5.91454,0.0209546,0.037181,1.81154,1.77436,0.021074,0.0747857,3.62351,3.54872,-0.00942162,-0.0167174,1.75764,1.77436,-0.00989881,-0.00585469,0.585599,0.591454,-0.00897593,-0.00884808,0.976908,0.985756,-0.00926852,-0.0127911,1.36727,1.38006
148,0.0211965,0.125368,6.03991,5.91454,0.0211442,0.0375175,1.81188,1.77436,0.0213153,0.0756422,3.62437,3.54872,-0.00951615,-0.0168851,1.75748,1.77436,-0.00997797,-0.00590151,0.585552,0.591454,-0.00914446,-0.00901421,0.976742,0.985756,-0.00937106,-0.0129326,1.36713,1.38006
149,0.0213848,0.126481,6.04102,5.91454,0.0213421,0.0378685,1.81223,1.77436,0.0215176,0.0763599,3.62508,3.54872,-0.00955699,-0.0169576,1.7574,1.77436,-0.00998633,-0.00590645,0.585547,0.591454,-0.00918598,-0.00905514,0.976701,0.985756,-0.0094373,-0.013024,1.36704,1.38006
150,0.0215929,0.127712,6.04225,5.91454,0.0215481,0.038234,1.8126,1.77436,0.021716,0.0770639,3.62579,3.54872,-0.00966913,-0.0171565,1.75721,1.77436,-0.0101572,-0.00600752,0.585446,0.591454,-0.00927112,-0.00913906,0.976617,0.985756,-0.00955291,-0.0131836,1.36688,1.38006
151,0.0217839,0.128842,6.04338,5.91454,0.0217241,0.0385465,1.81291,1.77436,0.021919,0.0777846,3.62651,3.54872,-0.00978091,-0.0173549,1.75701,1.77436,-0.0102265,-0.00604848,0.585405,0.591454,-0.00939202,-0.00925825,0.976498,0.985756,-0.00963019,-0.0132902,1.36677,1.38006
152,0.0220079,0.130167,6.04471,5.91454,0.022004,0.0390431,1.8134,1.77436,0.0221269,0.0785223,3.62725,3.54872,-0.00986751,-0.0175085,1.75685,1.77436,-0.0103382,-0.00611456,0.585339,0.591454,-0.00948628,-0.00935116,0.976405,0.985756,-0.00970408,-0.0133922,1.36667,1.38006
153,0.0222273,0.131464,6.046,5.91454,0.0221823,0.0393594,1.81372,1.77436,0.022359,0.0793458,3.62807,3.54872,-0.00991838,-0.0175988,1.75676,1.77436,-0.0104023,-0.00615247,0.585301,0.591454,-0.00963359,-0.00949637,0.97626,0.985756,-0.0098545,-0.0135998,1.36646,1.38006
154,0.0224174,0.132589,6.04713,5.91454,0.022362,0.0396782,1.81404,1.77436,0.0225519,0.0800303,3.62875,3.54872,-0.010004,-0.0177506,1.75661,1.77436,-0.0105602,-0.00624587,0.585208,0.591454,-0.00974608,-0.00960726,0.976149,0.985756,-0.00991263,-0.01368,1.36638,1.38006
155,0.0226238,0.133809,6.04835,5.91454,0.0225977,0.0400965,1.81446,1.77436,0.0227492,0.0807308,3.62945,3.54872,-0.0100821,-0.0178893,1.75647,1.77436,-0.0105594,-0.00624537,0.585208,0.591454,-0.00977457,-0.00963534,0.976121,0.985756,-0.00997536,-0.0137666,1.36629,1.38006
156,0.0228059,0.134886,6.04943,5.91454,0.0227547,0.040375,1.81474,1.77436,0.0229382,0.0814014,3.63012,3.54872,-0.0102078,-0.0181123,1.75625,1.77436,-0.0107485,-0.00635724,0.585097,0.591454,-0.00988512,-0.00974432,0.976012,0.985756,-0.0100763,-0.0139059,1.36615,1.38006
157,0.0230657,0.136423,6.05096,5.91454,0.0230211,0.0408478,1.81521,1.77436,0.0231899,0.0822947,3.63102,3.54872,-0.0103222,-0.0183153,1.75605,1.77436,-0.0106842,-0.00631919,0.585135,0.591454,-0.0100268,-0.00988396,0.975872,0.985756,-0.0101668,-0.0140309,1.36603,1.38006
158,0.0232693,0.137627,6.05217,5.91454,0.0232241,0.041208,1.81557,1.77436,0.0233952,0.0830232,3.63175,3.54872,-0.0103817,-0.018421,1.75594,1.77436,-0.0109287,-0.0064638,0.58499,0.591454,-0.0100641,-0.00992076,0.975836,0.985756,-0.0102367,-0.0141272,1.36593,1.38006
159,0.0235065,0.13903,6.05357,5.91454,0.0234568,0.0416208,1.81598,1.77436,0.0236261,0.0838426,3.63257,3.54872,-0.0104845,-0.0186033,1.75576,1.77436,-0.0109614,-0.00648313,0.584971,0.591454,-0.0102211,-0.0100755,0.975681,0.985756,-0.0103438,-0.014275,1.36578,1.38006
160,0.0236941,0.14014,6.05468,5.91454,0.0236795,0.042016,1.81638,1.77436,0.0238444,0.0846171,3.63334,3.54872,-0.0106103,-0.0188264,1.75554,1.77436,-0.0110772,-0.00655168,0.584902,0.591454,-0.0102593,-0.0101132,0.975643,0.985756,-0.0104082,-0.014364,1.3657,1.38006
